timestamp_unix,timestamp_iso,participant_full_id,wearing_detection_percentage,missing_value_reason
1733387700000,2024-12-05T08:35:00Z,1573-1-1-00002,,device_not_recording
1733387760000,2024-12-05T08:36:00Z,1573-1-1-00002,,device_not_recording
1733387820000,2024-12-05T08:37:00Z,1573-1-1-00002,,device_not_recording
1733387880000,2024-12-05T08:38:00Z,1573-1-1-00002,,device_not_recording
1733387940000,2024-12-05T08:39:00Z,1573-1-1-00002,,device_not_recording
1733388000000,2024-12-05T08:40:00Z,1573-1-1-00002,,device_not_recording
1733388060000,2024-12-05T08:41:00Z,1573-1-1-00002,,device_not_recording
1733388120000,2024-12-05T08:42:00Z,1573-1-1-00002,,device_not_recording
1733388180000,2024-12-05T08:43:00Z,1573-1-1-00002,,device_not_recording
1733388240000,2024-12-05T08:44:00Z,1573-1-1-00002,,device_not_recording
1733388300000,2024-12-05T08:45:00Z,1573-1-1-00002,,device_not_recording
