timestamp_unix,timestamp_iso,participant_full_id,pulse_rate_bpm,missing_value_reason
1746943560000,2025-05-11T06:06:00Z,1974-1-1-06,,device_not_recording
1746943620000,2025-05-11T06:07:00Z,1974-1-1-06,,device_not_recording
1746943680000,2025-05-11T06:08:00Z,1974-1-1-06,,device_not_recording
1746943740000,2025-05-11T06:09:00Z,1974-1-1-06,,device_not_recording
1746943800000,2025-05-11T06:10:00Z,1974-1-1-06,,device_not_recording
1746943860000,2025-05-11T06:11:00Z,1974-1-1-06,,device_not_recording
1746943920000,2025-05-11T06:12:00Z,1974-1-1-06,,device_not_recording
1746943980000,2025-05-11T06:13:00Z,1974-1-1-06,,device_not_recording
1746944040000,2025-05-11T06:14:00Z,1974-1-1-06,,device_not_recording
1746944100000,2025-05-11T06:15:00Z,1974-1-1-06,,device_not_recording
1746944160000,2025-05-11T06:16:00Z,1974-1-1-06,,device_not_recording
1746944220000,2025-05-11T06:17:00Z,1974-1-1-06,,device_not_recording
1746944280000,2025-05-11T06:18:00Z,1974-1-1-06,,device_not_recording
1746944340000,2025-05-11T06:19:00Z,1974-1-1-06,,device_not_recording
1746944400000,2025-05-11T06:20:00Z,1974-1-1-06,,device_not_recording
1746944460000,2025-05-11T06:21:00Z,1974-1-1-06,,device_not_recording
1746944520000,2025-05-11T06:22:00Z,1974-1-1-06,,device_not_recording
1746944580000,2025-05-11T06:23:00Z,1974-1-1-06,,device_not_recording
1746944640000,2025-05-11T06:24:00Z,1974-1-1-06,,device_not_recording
1746944700000,2025-05-11T06:25:00Z,1974-1-1-06,,device_not_recording
1746944760000,2025-05-11T06:26:00Z,1974-1-1-06,,device_not_recording
1746944820000,2025-05-11T06:27:00Z,1974-1-1-06,,device_not_recording
1746944880000,2025-05-11T06:28:00Z,1974-1-1-06,,device_not_recording
1746944940000,2025-05-11T06:29:00Z,1974-1-1-06,,device_not_recording
1746945000000,2025-05-11T06:30:00Z,1974-1-1-06,,device_not_recording
1746945060000,2025-05-11T06:31:00Z,1974-1-1-06,,device_not_recording
1746945120000,2025-05-11T06:32:00Z,1974-1-1-06,,device_not_recording
1746945180000,2025-05-11T06:33:00Z,1974-1-1-06,,device_not_recording
1746945240000,2025-05-11T06:34:00Z,1974-1-1-06,,device_not_recording
1746945300000,2025-05-11T06:35:00Z,1974-1-1-06,,device_not_recording
1746945360000,2025-05-11T06:36:00Z,1974-1-1-06,,device_not_recording
1746945420000,2025-05-11T06:37:00Z,1974-1-1-06,,device_not_recording
1746945480000,2025-05-11T06:38:00Z,1974-1-1-06,,device_not_recording
1746945540000,2025-05-11T06:39:00Z,1974-1-1-06,,device_not_recording
1746945600000,2025-05-11T06:40:00Z,1974-1-1-06,,device_not_recording
1746945660000,2025-05-11T06:41:00Z,1974-1-1-06,,device_not_recording
1746945720000,2025-05-11T06:42:00Z,1974-1-1-06,,device_not_recording
1746945780000,2025-05-11T06:43:00Z,1974-1-1-06,,device_not_recording
1746945840000,2025-05-11T06:44:00Z,1974-1-1-06,,device_not_recording
1746945900000,2025-05-11T06:45:00Z,1974-1-1-06,,device_not_recording
1746945960000,2025-05-11T06:46:00Z,1974-1-1-06,,device_not_recording
1746946020000,2025-05-11T06:47:00Z,1974-1-1-06,,device_not_recording
1746946080000,2025-05-11T06:48:00Z,1974-1-1-06,,device_not_recording
1746946140000,2025-05-11T06:49:00Z,1974-1-1-06,,device_not_recording
1746946200000,2025-05-11T06:50:00Z,1974-1-1-06,,device_not_recording
1746946260000,2025-05-11T06:51:00Z,1974-1-1-06,,device_not_recording
1746946320000,2025-05-11T06:52:00Z,1974-1-1-06,,device_not_recording
1746946380000,2025-05-11T06:53:00Z,1974-1-1-06,,device_not_recording
1746946440000,2025-05-11T06:54:00Z,1974-1-1-06,,device_not_recording
1746946500000,2025-05-11T06:55:00Z,1974-1-1-06,,device_not_recording
1746946560000,2025-05-11T06:56:00Z,1974-1-1-06,,device_not_recording
1746946620000,2025-05-11T06:57:00Z,1974-1-1-06,,device_not_recording
1746946680000,2025-05-11T06:58:00Z,1974-1-1-06,,device_not_recording
1746946740000,2025-05-11T06:59:00Z,1974-1-1-06,,device_not_recording
1746946800000,2025-05-11T07:00:00Z,1974-1-1-06,,device_not_recording
1746946860000,2025-05-11T07:01:00Z,1974-1-1-06,,device_not_recording
1746946920000,2025-05-11T07:02:00Z,1974-1-1-06,,device_not_recording
1746946980000,2025-05-11T07:03:00Z,1974-1-1-06,,device_not_recording
1746947040000,2025-05-11T07:04:00Z,1974-1-1-06,,device_not_recording
1746947100000,2025-05-11T07:05:00Z,1974-1-1-06,,device_not_recording
1746947160000,2025-05-11T07:06:00Z,1974-1-1-06,,device_not_recording
1746947220000,2025-05-11T07:07:00Z,1974-1-1-06,,device_not_recording
1746947280000,2025-05-11T07:08:00Z,1974-1-1-06,,device_not_recording
1746947340000,2025-05-11T07:09:00Z,1974-1-1-06,,device_not_recording
1746947400000,2025-05-11T07:10:00Z,1974-1-1-06,,device_not_recording
1746947460000,2025-05-11T07:11:00Z,1974-1-1-06,,device_not_recording
1746947520000,2025-05-11T07:12:00Z,1974-1-1-06,,device_not_recording
1746947580000,2025-05-11T07:13:00Z,1974-1-1-06,,device_not_recording
1746947640000,2025-05-11T07:14:00Z,1974-1-1-06,,device_not_recording
1746947700000,2025-05-11T07:15:00Z,1974-1-1-06,,device_not_recording
1746947760000,2025-05-11T07:16:00Z,1974-1-1-06,,device_not_recording
1746947820000,2025-05-11T07:17:00Z,1974-1-1-06,,device_not_recording
1746947880000,2025-05-11T07:18:00Z,1974-1-1-06,,device_not_recording
1746947940000,2025-05-11T07:19:00Z,1974-1-1-06,,device_not_recording
1746948000000,2025-05-11T07:20:00Z,1974-1-1-06,,device_not_recording
1746948060000,2025-05-11T07:21:00Z,1974-1-1-06,,device_not_recording
1746948120000,2025-05-11T07:22:00Z,1974-1-1-06,,device_not_recording
1746948180000,2025-05-11T07:23:00Z,1974-1-1-06,,device_not_recording
1746948240000,2025-05-11T07:24:00Z,1974-1-1-06,,device_not_recording
1746948300000,2025-05-11T07:25:00Z,1974-1-1-06,,device_not_recording
1746948360000,2025-05-11T07:26:00Z,1974-1-1-06,,device_not_recording
1746948420000,2025-05-11T07:27:00Z,1974-1-1-06,,device_not_recording
1746948480000,2025-05-11T07:28:00Z,1974-1-1-06,,device_not_recording
1746948540000,2025-05-11T07:29:00Z,1974-1-1-06,,device_not_recording
1746948600000,2025-05-11T07:30:00Z,1974-1-1-06,,device_not_recording
1746948660000,2025-05-11T07:31:00Z,1974-1-1-06,,device_not_recording
1746948720000,2025-05-11T07:32:00Z,1974-1-1-06,,device_not_recording
1746948780000,2025-05-11T07:33:00Z,1974-1-1-06,,device_not_recording
1746948840000,2025-05-11T07:34:00Z,1974-1-1-06,,device_not_recording
1746948900000,2025-05-11T07:35:00Z,1974-1-1-06,,device_not_recording
1746948960000,2025-05-11T07:36:00Z,1974-1-1-06,,device_not_recording
1746949020000,2025-05-11T07:37:00Z,1974-1-1-06,,device_not_recording
1746949080000,2025-05-11T07:38:00Z,1974-1-1-06,,device_not_recording
1746949140000,2025-05-11T07:39:00Z,1974-1-1-06,,device_not_recording
1746949200000,2025-05-11T07:40:00Z,1974-1-1-06,,device_not_recording
1746949260000,2025-05-11T07:41:00Z,1974-1-1-06,,device_not_recording
1746949320000,2025-05-11T07:42:00Z,1974-1-1-06,,device_not_recording
1746949380000,2025-05-11T07:43:00Z,1974-1-1-06,,device_not_recording
1746949440000,2025-05-11T07:44:00Z,1974-1-1-06,,device_not_recording
1746949500000,2025-05-11T07:45:00Z,1974-1-1-06,,device_not_recording
1746949560000,2025-05-11T07:46:00Z,1974-1-1-06,,device_not_recording
1746949620000,2025-05-11T07:47:00Z,1974-1-1-06,,device_not_recording
1746949680000,2025-05-11T07:48:00Z,1974-1-1-06,,device_not_recording
1746949740000,2025-05-11T07:49:00Z,1974-1-1-06,,device_not_recording
1746949800000,2025-05-11T07:50:00Z,1974-1-1-06,,device_not_recording
1746949860000,2025-05-11T07:51:00Z,1974-1-1-06,,device_not_recording
1746949920000,2025-05-11T07:52:00Z,1974-1-1-06,,device_not_recording
1746949980000,2025-05-11T07:53:00Z,1974-1-1-06,,device_not_recording
1746950040000,2025-05-11T07:54:00Z,1974-1-1-06,,device_not_recording
1746950100000,2025-05-11T07:55:00Z,1974-1-1-06,,device_not_recording
1746950160000,2025-05-11T07:56:00Z,1974-1-1-06,,device_not_recording
1746950220000,2025-05-11T07:57:00Z,1974-1-1-06,,device_not_recording
1746950280000,2025-05-11T07:58:00Z,1974-1-1-06,,device_not_recording
1746950340000,2025-05-11T07:59:00Z,1974-1-1-06,,device_not_recording
1746950400000,2025-05-11T08:00:00Z,1974-1-1-06,,device_not_recording
1746950460000,2025-05-11T08:01:00Z,1974-1-1-06,,device_not_recording
1746950520000,2025-05-11T08:02:00Z,1974-1-1-06,,device_not_recording
1746950580000,2025-05-11T08:03:00Z,1974-1-1-06,,device_not_recording
1746950640000,2025-05-11T08:04:00Z,1974-1-1-06,,device_not_recording
1746950700000,2025-05-11T08:05:00Z,1974-1-1-06,,device_not_recording
1746950760000,2025-05-11T08:06:00Z,1974-1-1-06,,device_not_recording
1746950820000,2025-05-11T08:07:00Z,1974-1-1-06,,device_not_recording
1746950880000,2025-05-11T08:08:00Z,1974-1-1-06,,device_not_recording
1746950940000,2025-05-11T08:09:00Z,1974-1-1-06,,device_not_recording
1746951000000,2025-05-11T08:10:00Z,1974-1-1-06,,device_not_recording
1746951060000,2025-05-11T08:11:00Z,1974-1-1-06,,device_not_recording
1746951120000,2025-05-11T08:12:00Z,1974-1-1-06,,device_not_recording
1746951180000,2025-05-11T08:13:00Z,1974-1-1-06,,device_not_recording
1746951240000,2025-05-11T08:14:00Z,1974-1-1-06,,device_not_recording
1746951300000,2025-05-11T08:15:00Z,1974-1-1-06,,device_not_recording
1746951360000,2025-05-11T08:16:00Z,1974-1-1-06,,device_not_recording
1746951420000,2025-05-11T08:17:00Z,1974-1-1-06,,device_not_recording
1746951480000,2025-05-11T08:18:00Z,1974-1-1-06,,device_not_recording
1746951540000,2025-05-11T08:19:00Z,1974-1-1-06,,device_not_recording
1746951600000,2025-05-11T08:20:00Z,1974-1-1-06,,device_not_recording
1746951660000,2025-05-11T08:21:00Z,1974-1-1-06,,device_not_recording
1746951720000,2025-05-11T08:22:00Z,1974-1-1-06,,device_not_recording
1746951780000,2025-05-11T08:23:00Z,1974-1-1-06,,device_not_recording
1746951840000,2025-05-11T08:24:00Z,1974-1-1-06,,device_not_recording
1746951900000,2025-05-11T08:25:00Z,1974-1-1-06,,device_not_recording
1746951960000,2025-05-11T08:26:00Z,1974-1-1-06,,device_not_recording
1746952020000,2025-05-11T08:27:00Z,1974-1-1-06,,device_not_recording
1746952080000,2025-05-11T08:28:00Z,1974-1-1-06,,device_not_recording
1746952140000,2025-05-11T08:29:00Z,1974-1-1-06,,device_not_recording
1746952200000,2025-05-11T08:30:00Z,1974-1-1-06,,device_not_recording
1746952260000,2025-05-11T08:31:00Z,1974-1-1-06,,device_not_recording
1746952320000,2025-05-11T08:32:00Z,1974-1-1-06,,device_not_recording
1746952380000,2025-05-11T08:33:00Z,1974-1-1-06,,device_not_recording
1746952440000,2025-05-11T08:34:00Z,1974-1-1-06,,device_not_recording
1746952500000,2025-05-11T08:35:00Z,1974-1-1-06,,device_not_recording
1746952560000,2025-05-11T08:36:00Z,1974-1-1-06,,device_not_recording
1746952620000,2025-05-11T08:37:00Z,1974-1-1-06,,device_not_recording
1746952680000,2025-05-11T08:38:00Z,1974-1-1-06,,device_not_recording
1746952740000,2025-05-11T08:39:00Z,1974-1-1-06,,device_not_recording
1746952800000,2025-05-11T08:40:00Z,1974-1-1-06,,device_not_recording
1746952860000,2025-05-11T08:41:00Z,1974-1-1-06,,device_not_recording
1746952920000,2025-05-11T08:42:00Z,1974-1-1-06,,device_not_recording
1746952980000,2025-05-11T08:43:00Z,1974-1-1-06,,device_not_recording
1746953040000,2025-05-11T08:44:00Z,1974-1-1-06,,device_not_recording
1746953100000,2025-05-11T08:45:00Z,1974-1-1-06,,device_not_recording
1746953160000,2025-05-11T08:46:00Z,1974-1-1-06,,device_not_recording
1746953220000,2025-05-11T08:47:00Z,1974-1-1-06,,device_not_recording
1746953280000,2025-05-11T08:48:00Z,1974-1-1-06,,device_not_recording
1746953340000,2025-05-11T08:49:00Z,1974-1-1-06,,device_not_recording
1746953400000,2025-05-11T08:50:00Z,1974-1-1-06,,device_not_recording
1746953460000,2025-05-11T08:51:00Z,1974-1-1-06,,device_not_recording
1746953520000,2025-05-11T08:52:00Z,1974-1-1-06,,device_not_recording
1746953580000,2025-05-11T08:53:00Z,1974-1-1-06,,device_not_recording
1746953640000,2025-05-11T08:54:00Z,1974-1-1-06,,device_not_recording
1746953700000,2025-05-11T08:55:00Z,1974-1-1-06,,device_not_recording
1746953760000,2025-05-11T08:56:00Z,1974-1-1-06,,device_not_recording
1746953820000,2025-05-11T08:57:00Z,1974-1-1-06,,device_not_recording
1746953880000,2025-05-11T08:58:00Z,1974-1-1-06,,device_not_recording
1746953940000,2025-05-11T08:59:00Z,1974-1-1-06,,device_not_recording
1746954000000,2025-05-11T09:00:00Z,1974-1-1-06,,device_not_recording
1746954060000,2025-05-11T09:01:00Z,1974-1-1-06,,device_not_recording
1746954120000,2025-05-11T09:02:00Z,1974-1-1-06,,device_not_recording
1746954180000,2025-05-11T09:03:00Z,1974-1-1-06,,device_not_recording
1746954240000,2025-05-11T09:04:00Z,1974-1-1-06,,device_not_recording
1746954300000,2025-05-11T09:05:00Z,1974-1-1-06,,device_not_recording
1746954360000,2025-05-11T09:06:00Z,1974-1-1-06,,device_not_recording
1746954420000,2025-05-11T09:07:00Z,1974-1-1-06,,device_not_recording
1746954480000,2025-05-11T09:08:00Z,1974-1-1-06,,device_not_recording
1746954540000,2025-05-11T09:09:00Z,1974-1-1-06,,device_not_recording
1746954600000,2025-05-11T09:10:00Z,1974-1-1-06,,device_not_recording
1746954660000,2025-05-11T09:11:00Z,1974-1-1-06,,device_not_recording
1746954720000,2025-05-11T09:12:00Z,1974-1-1-06,,device_not_recording
1746954780000,2025-05-11T09:13:00Z,1974-1-1-06,,device_not_recording
1746954840000,2025-05-11T09:14:00Z,1974-1-1-06,,device_not_recording
1746954900000,2025-05-11T09:15:00Z,1974-1-1-06,,device_not_recording
1746954960000,2025-05-11T09:16:00Z,1974-1-1-06,,device_not_recording
1746955020000,2025-05-11T09:17:00Z,1974-1-1-06,,device_not_recording
1746955080000,2025-05-11T09:18:00Z,1974-1-1-06,,device_not_recording
1746955140000,2025-05-11T09:19:00Z,1974-1-1-06,,device_not_recording
1746955200000,2025-05-11T09:20:00Z,1974-1-1-06,,device_not_recording
1746955260000,2025-05-11T09:21:00Z,1974-1-1-06,,device_not_recording
1746955320000,2025-05-11T09:22:00Z,1974-1-1-06,,device_not_recording
1746955380000,2025-05-11T09:23:00Z,1974-1-1-06,,device_not_recording
1746955440000,2025-05-11T09:24:00Z,1974-1-1-06,,device_not_recording
1746955500000,2025-05-11T09:25:00Z,1974-1-1-06,,device_not_recording
1746955560000,2025-05-11T09:26:00Z,1974-1-1-06,,device_not_recording
1746955620000,2025-05-11T09:27:00Z,1974-1-1-06,,device_not_recording
1746955680000,2025-05-11T09:28:00Z,1974-1-1-06,,device_not_recording
1746955740000,2025-05-11T09:29:00Z,1974-1-1-06,,device_not_recording
1746955800000,2025-05-11T09:30:00Z,1974-1-1-06,,device_not_recording
1746955860000,2025-05-11T09:31:00Z,1974-1-1-06,,device_not_recording
1746955920000,2025-05-11T09:32:00Z,1974-1-1-06,,device_not_recording
1746955980000,2025-05-11T09:33:00Z,1974-1-1-06,,device_not_recording
1746956040000,2025-05-11T09:34:00Z,1974-1-1-06,,device_not_recording
1746956100000,2025-05-11T09:35:00Z,1974-1-1-06,,device_not_recording
1746956160000,2025-05-11T09:36:00Z,1974-1-1-06,,device_not_recording
1746956220000,2025-05-11T09:37:00Z,1974-1-1-06,,device_not_recording
1746956280000,2025-05-11T09:38:00Z,1974-1-1-06,,device_not_recording
1746956340000,2025-05-11T09:39:00Z,1974-1-1-06,,device_not_recording
1746956400000,2025-05-11T09:40:00Z,1974-1-1-06,,device_not_recording
1746956460000,2025-05-11T09:41:00Z,1974-1-1-06,,device_not_recording
1746956520000,2025-05-11T09:42:00Z,1974-1-1-06,,device_not_recording
1746956580000,2025-05-11T09:43:00Z,1974-1-1-06,,device_not_recording
1746956640000,2025-05-11T09:44:00Z,1974-1-1-06,,device_not_recording
1746956700000,2025-05-11T09:45:00Z,1974-1-1-06,,device_not_recording
1746956760000,2025-05-11T09:46:00Z,1974-1-1-06,,device_not_recording
1746956820000,2025-05-11T09:47:00Z,1974-1-1-06,,device_not_recording
1746956880000,2025-05-11T09:48:00Z,1974-1-1-06,,device_not_recording
1746956940000,2025-05-11T09:49:00Z,1974-1-1-06,,device_not_recording
1746957000000,2025-05-11T09:50:00Z,1974-1-1-06,,device_not_recording
1746957060000,2025-05-11T09:51:00Z,1974-1-1-06,,device_not_recording
1746957120000,2025-05-11T09:52:00Z,1974-1-1-06,,device_not_recording
1746957180000,2025-05-11T09:53:00Z,1974-1-1-06,,device_not_recording
1746957240000,2025-05-11T09:54:00Z,1974-1-1-06,,device_not_recording
1746957300000,2025-05-11T09:55:00Z,1974-1-1-06,,device_not_recording
1746957360000,2025-05-11T09:56:00Z,1974-1-1-06,,device_not_recording
1746957420000,2025-05-11T09:57:00Z,1974-1-1-06,,device_not_recording
1746957480000,2025-05-11T09:58:00Z,1974-1-1-06,,device_not_recording
1746957540000,2025-05-11T09:59:00Z,1974-1-1-06,,device_not_recording
1746957600000,2025-05-11T10:00:00Z,1974-1-1-06,,device_not_recording
1746957660000,2025-05-11T10:01:00Z,1974-1-1-06,,device_not_recording
1746957720000,2025-05-11T10:02:00Z,1974-1-1-06,,device_not_recording
1746957780000,2025-05-11T10:03:00Z,1974-1-1-06,,device_not_recording
1746957840000,2025-05-11T10:04:00Z,1974-1-1-06,,device_not_recording
1746957900000,2025-05-11T10:05:00Z,1974-1-1-06,,device_not_recording
1746957960000,2025-05-11T10:06:00Z,1974-1-1-06,,device_not_recording
1746958020000,2025-05-11T10:07:00Z,1974-1-1-06,,device_not_recording
1746958080000,2025-05-11T10:08:00Z,1974-1-1-06,,device_not_recording
1746958140000,2025-05-11T10:09:00Z,1974-1-1-06,,device_not_recording
1746958200000,2025-05-11T10:10:00Z,1974-1-1-06,,device_not_recording
1746958260000,2025-05-11T10:11:00Z,1974-1-1-06,,device_not_recording
1746958320000,2025-05-11T10:12:00Z,1974-1-1-06,,device_not_recording
1746958380000,2025-05-11T10:13:00Z,1974-1-1-06,,device_not_recording
1746958440000,2025-05-11T10:14:00Z,1974-1-1-06,,device_not_recording
1746958500000,2025-05-11T10:15:00Z,1974-1-1-06,,device_not_recording
1746958560000,2025-05-11T10:16:00Z,1974-1-1-06,,device_not_recording
1746958620000,2025-05-11T10:17:00Z,1974-1-1-06,,device_not_recording
1746958680000,2025-05-11T10:18:00Z,1974-1-1-06,,device_not_recording
1746958740000,2025-05-11T10:19:00Z,1974-1-1-06,,device_not_recording
1746958800000,2025-05-11T10:20:00Z,1974-1-1-06,,device_not_recording
1746958860000,2025-05-11T10:21:00Z,1974-1-1-06,,device_not_recording
1746958920000,2025-05-11T10:22:00Z,1974-1-1-06,,device_not_recording
1746958980000,2025-05-11T10:23:00Z,1974-1-1-06,,device_not_recording
1746959040000,2025-05-11T10:24:00Z,1974-1-1-06,,device_not_recording
1746959100000,2025-05-11T10:25:00Z,1974-1-1-06,,device_not_recording
1746959160000,2025-05-11T10:26:00Z,1974-1-1-06,,device_not_recording
1746959220000,2025-05-11T10:27:00Z,1974-1-1-06,,device_not_recording
1746959280000,2025-05-11T10:28:00Z,1974-1-1-06,,device_not_recording
1746959340000,2025-05-11T10:29:00Z,1974-1-1-06,,device_not_recording
1746959400000,2025-05-11T10:30:00Z,1974-1-1-06,,device_not_recording
1746959460000,2025-05-11T10:31:00Z,1974-1-1-06,,device_not_recording
1746959520000,2025-05-11T10:32:00Z,1974-1-1-06,,device_not_recording
1746959580000,2025-05-11T10:33:00Z,1974-1-1-06,,device_not_recording
1746959640000,2025-05-11T10:34:00Z,1974-1-1-06,,device_not_recording
1746959700000,2025-05-11T10:35:00Z,1974-1-1-06,,device_not_recording
1746959760000,2025-05-11T10:36:00Z,1974-1-1-06,,device_not_recording
1746959820000,2025-05-11T10:37:00Z,1974-1-1-06,,device_not_recording
1746959880000,2025-05-11T10:38:00Z,1974-1-1-06,,device_not_recording
1746959940000,2025-05-11T10:39:00Z,1974-1-1-06,,device_not_recording
1746960000000,2025-05-11T10:40:00Z,1974-1-1-06,,device_not_recording
1746960060000,2025-05-11T10:41:00Z,1974-1-1-06,,device_not_recording
1746960120000,2025-05-11T10:42:00Z,1974-1-1-06,,device_not_recording
1746960180000,2025-05-11T10:43:00Z,1974-1-1-06,,device_not_recording
1746960240000,2025-05-11T10:44:00Z,1974-1-1-06,,device_not_recording
1746960300000,2025-05-11T10:45:00Z,1974-1-1-06,,device_not_recording
1746960360000,2025-05-11T10:46:00Z,1974-1-1-06,,device_not_recording
1746960420000,2025-05-11T10:47:00Z,1974-1-1-06,,device_not_recording
1746960480000,2025-05-11T10:48:00Z,1974-1-1-06,,device_not_recording
1746960540000,2025-05-11T10:49:00Z,1974-1-1-06,,device_not_recording
1746960600000,2025-05-11T10:50:00Z,1974-1-1-06,,device_not_recording
1746960660000,2025-05-11T10:51:00Z,1974-1-1-06,,device_not_recording
1746960720000,2025-05-11T10:52:00Z,1974-1-1-06,,device_not_recording
1746960780000,2025-05-11T10:53:00Z,1974-1-1-06,,device_not_recording
1746960840000,2025-05-11T10:54:00Z,1974-1-1-06,,device_not_recording
1746960900000,2025-05-11T10:55:00Z,1974-1-1-06,,device_not_recording
1746960960000,2025-05-11T10:56:00Z,1974-1-1-06,,device_not_recording
1746961020000,2025-05-11T10:57:00Z,1974-1-1-06,,device_not_recording
1746961080000,2025-05-11T10:58:00Z,1974-1-1-06,,device_not_recording
1746961140000,2025-05-11T10:59:00Z,1974-1-1-06,,device_not_recording
1746961200000,2025-05-11T11:00:00Z,1974-1-1-06,,device_not_recording
1746961260000,2025-05-11T11:01:00Z,1974-1-1-06,,device_not_recording
1746961320000,2025-05-11T11:02:00Z,1974-1-1-06,,device_not_recording
1746961380000,2025-05-11T11:03:00Z,1974-1-1-06,,device_not_recording
1746961440000,2025-05-11T11:04:00Z,1974-1-1-06,,device_not_recording
1746961500000,2025-05-11T11:05:00Z,1974-1-1-06,,device_not_recording
1746961560000,2025-05-11T11:06:00Z,1974-1-1-06,,device_not_recording
1746961620000,2025-05-11T11:07:00Z,1974-1-1-06,,device_not_recording
1746961680000,2025-05-11T11:08:00Z,1974-1-1-06,,device_not_recording
1746961740000,2025-05-11T11:09:00Z,1974-1-1-06,,device_not_recording
1746961800000,2025-05-11T11:10:00Z,1974-1-1-06,,device_not_recording
1746961860000,2025-05-11T11:11:00Z,1974-1-1-06,,device_not_recording
1746961920000,2025-05-11T11:12:00Z,1974-1-1-06,,device_not_recording
1746961980000,2025-05-11T11:13:00Z,1974-1-1-06,,device_not_recording
1746962040000,2025-05-11T11:14:00Z,1974-1-1-06,,device_not_recording
1746962100000,2025-05-11T11:15:00Z,1974-1-1-06,,device_not_recording
1746962160000,2025-05-11T11:16:00Z,1974-1-1-06,,device_not_recording
1746962220000,2025-05-11T11:17:00Z,1974-1-1-06,,device_not_recording
1746962280000,2025-05-11T11:18:00Z,1974-1-1-06,,device_not_recording
1746962340000,2025-05-11T11:19:00Z,1974-1-1-06,,device_not_recording
1746962400000,2025-05-11T11:20:00Z,1974-1-1-06,,device_not_recording
1746962460000,2025-05-11T11:21:00Z,1974-1-1-06,,device_not_recording
1746962520000,2025-05-11T11:22:00Z,1974-1-1-06,,device_not_recording
1746962580000,2025-05-11T11:23:00Z,1974-1-1-06,,device_not_recording
1746962640000,2025-05-11T11:24:00Z,1974-1-1-06,,device_not_recording
1746962700000,2025-05-11T11:25:00Z,1974-1-1-06,,device_not_recording
1746962760000,2025-05-11T11:26:00Z,1974-1-1-06,,device_not_recording
1746962820000,2025-05-11T11:27:00Z,1974-1-1-06,,device_not_recording
1746962880000,2025-05-11T11:28:00Z,1974-1-1-06,,device_not_recording
1746962940000,2025-05-11T11:29:00Z,1974-1-1-06,,device_not_recording
1746963000000,2025-05-11T11:30:00Z,1974-1-1-06,,device_not_recording
1746963060000,2025-05-11T11:31:00Z,1974-1-1-06,,device_not_recording
1746963120000,2025-05-11T11:32:00Z,1974-1-1-06,,device_not_recording
1746963180000,2025-05-11T11:33:00Z,1974-1-1-06,,device_not_recording
1746963240000,2025-05-11T11:34:00Z,1974-1-1-06,,device_not_recording
1746963300000,2025-05-11T11:35:00Z,1974-1-1-06,,device_not_recording
1746963360000,2025-05-11T11:36:00Z,1974-1-1-06,,device_not_recording
1746963420000,2025-05-11T11:37:00Z,1974-1-1-06,,device_not_recording
1746963480000,2025-05-11T11:38:00Z,1974-1-1-06,,device_not_recording
1746963540000,2025-05-11T11:39:00Z,1974-1-1-06,,device_not_recording
1746963600000,2025-05-11T11:40:00Z,1974-1-1-06,,device_not_recording
1746963660000,2025-05-11T11:41:00Z,1974-1-1-06,,device_not_recording
1746963720000,2025-05-11T11:42:00Z,1974-1-1-06,,device_not_recording
1746963780000,2025-05-11T11:43:00Z,1974-1-1-06,,device_not_recording
1746963840000,2025-05-11T11:44:00Z,1974-1-1-06,,device_not_recording
1746963900000,2025-05-11T11:45:00Z,1974-1-1-06,,device_not_recording
1746963960000,2025-05-11T11:46:00Z,1974-1-1-06,,device_not_recording
1746964020000,2025-05-11T11:47:00Z,1974-1-1-06,,device_not_recording
1746964080000,2025-05-11T11:48:00Z,1974-1-1-06,,device_not_recording
1746964140000,2025-05-11T11:49:00Z,1974-1-1-06,,device_not_recording
1746964200000,2025-05-11T11:50:00Z,1974-1-1-06,,device_not_recording
1746964260000,2025-05-11T11:51:00Z,1974-1-1-06,,device_not_recording
1746964320000,2025-05-11T11:52:00Z,1974-1-1-06,,device_not_recording
1746964380000,2025-05-11T11:53:00Z,1974-1-1-06,,device_not_recording
1746964440000,2025-05-11T11:54:00Z,1974-1-1-06,,device_not_recording
1746964500000,2025-05-11T11:55:00Z,1974-1-1-06,,device_not_recording
1746964560000,2025-05-11T11:56:00Z,1974-1-1-06,,device_not_recording
1746964620000,2025-05-11T11:57:00Z,1974-1-1-06,,device_not_recording
1746964680000,2025-05-11T11:58:00Z,1974-1-1-06,,device_not_recording
1746964740000,2025-05-11T11:59:00Z,1974-1-1-06,,device_not_recording
1746964800000,2025-05-11T12:00:00Z,1974-1-1-06,,device_not_recording
1746964860000,2025-05-11T12:01:00Z,1974-1-1-06,,device_not_recording
1746964920000,2025-05-11T12:02:00Z,1974-1-1-06,,device_not_recording
1746964980000,2025-05-11T12:03:00Z,1974-1-1-06,,device_not_recording
1746965040000,2025-05-11T12:04:00Z,1974-1-1-06,,device_not_recording
1746965100000,2025-05-11T12:05:00Z,1974-1-1-06,,device_not_recording
1746965160000,2025-05-11T12:06:00Z,1974-1-1-06,,device_not_recording
1746965220000,2025-05-11T12:07:00Z,1974-1-1-06,,device_not_recording
1746965280000,2025-05-11T12:08:00Z,1974-1-1-06,,device_not_recording
1746965340000,2025-05-11T12:09:00Z,1974-1-1-06,,device_not_recording
1746965400000,2025-05-11T12:10:00Z,1974-1-1-06,,device_not_recording
1746965460000,2025-05-11T12:11:00Z,1974-1-1-06,,device_not_recording
1746965520000,2025-05-11T12:12:00Z,1974-1-1-06,,device_not_recording
