timestamp_unix,timestamp_iso,participant_full_id,activity_intensity,missing_value_reason
1745301960000,2025-04-22T06:06:00Z,1974-1-1-00,,device_not_recording
1745302020000,2025-04-22T06:07:00Z,1974-1-1-00,,device_not_recording
1745302080000,2025-04-22T06:08:00Z,1974-1-1-00,,device_not_recording
1745302140000,2025-04-22T06:09:00Z,1974-1-1-00,,device_not_recording
1745302200000,2025-04-22T06:10:00Z,1974-1-1-00,,device_not_recording
1745302260000,2025-04-22T06:11:00Z,1974-1-1-00,,device_not_recording
1745302320000,2025-04-22T06:12:00Z,1974-1-1-00,,device_not_recording
1745302380000,2025-04-22T06:13:00Z,1974-1-1-00,,device_not_recording
1745302440000,2025-04-22T06:14:00Z,1974-1-1-00,,device_not_recording
1745302500000,2025-04-22T06:15:00Z,1974-1-1-00,,device_not_recording
1745302560000,2025-04-22T06:16:00Z,1974-1-1-00,,device_not_recording
1745302620000,2025-04-22T06:17:00Z,1974-1-1-00,,device_not_recording
1745302680000,2025-04-22T06:18:00Z,1974-1-1-00,,device_not_recording
1745302740000,2025-04-22T06:19:00Z,1974-1-1-00,,device_not_recording
1745302800000,2025-04-22T06:20:00Z,1974-1-1-00,,device_not_recording
1745302860000,2025-04-22T06:21:00Z,1974-1-1-00,,device_not_recording
1745302920000,2025-04-22T06:22:00Z,1974-1-1-00,,device_not_recording
1745302980000,2025-04-22T06:23:00Z,1974-1-1-00,,device_not_recording
1745303040000,2025-04-22T06:24:00Z,1974-1-1-00,,device_not_recording
1745303100000,2025-04-22T06:25:00Z,1974-1-1-00,,device_not_recording
1745303160000,2025-04-22T06:26:00Z,1974-1-1-00,,device_not_recording
1745303220000,2025-04-22T06:27:00Z,1974-1-1-00,,device_not_recording
1745303280000,2025-04-22T06:28:00Z,1974-1-1-00,,device_not_recording
1745303340000,2025-04-22T06:29:00Z,1974-1-1-00,,device_not_recording
1745303400000,2025-04-22T06:30:00Z,1974-1-1-00,,device_not_recording
1745303460000,2025-04-22T06:31:00Z,1974-1-1-00,,device_not_recording
1745303520000,2025-04-22T06:32:00Z,1974-1-1-00,,device_not_recording
1745303580000,2025-04-22T06:33:00Z,1974-1-1-00,,device_not_recording
1745303640000,2025-04-22T06:34:00Z,1974-1-1-00,,device_not_recording
1745303700000,2025-04-22T06:35:00Z,1974-1-1-00,,device_not_recording
1745303760000,2025-04-22T06:36:00Z,1974-1-1-00,,device_not_recording
1745303820000,2025-04-22T06:37:00Z,1974-1-1-00,,device_not_recording
1745303880000,2025-04-22T06:38:00Z,1974-1-1-00,,device_not_recording
1745303940000,2025-04-22T06:39:00Z,1974-1-1-00,,device_not_recording
1745304000000,2025-04-22T06:40:00Z,1974-1-1-00,,device_not_recording
1745304060000,2025-04-22T06:41:00Z,1974-1-1-00,,device_not_recording
1745304120000,2025-04-22T06:42:00Z,1974-1-1-00,,device_not_recording
1745304180000,2025-04-22T06:43:00Z,1974-1-1-00,,device_not_recording
1745304240000,2025-04-22T06:44:00Z,1974-1-1-00,,device_not_recording
1745304300000,2025-04-22T06:45:00Z,1974-1-1-00,,device_not_recording
1745304360000,2025-04-22T06:46:00Z,1974-1-1-00,,device_not_recording
1745304420000,2025-04-22T06:47:00Z,1974-1-1-00,,device_not_recording
1745304480000,2025-04-22T06:48:00Z,1974-1-1-00,,device_not_recording
1745304540000,2025-04-22T06:49:00Z,1974-1-1-00,,device_not_recording
1745304600000,2025-04-22T06:50:00Z,1974-1-1-00,,device_not_recording
1745304660000,2025-04-22T06:51:00Z,1974-1-1-00,,device_not_recording
1745304720000,2025-04-22T06:52:00Z,1974-1-1-00,,device_not_recording
1745304780000,2025-04-22T06:53:00Z,1974-1-1-00,,device_not_recording
1745304840000,2025-04-22T06:54:00Z,1974-1-1-00,,device_not_recording
1745304900000,2025-04-22T06:55:00Z,1974-1-1-00,,device_not_recording
1745304960000,2025-04-22T06:56:00Z,1974-1-1-00,,device_not_recording
1745305020000,2025-04-22T06:57:00Z,1974-1-1-00,,device_not_recording
1745305080000,2025-04-22T06:58:00Z,1974-1-1-00,,device_not_recording
1745305140000,2025-04-22T06:59:00Z,1974-1-1-00,,device_not_recording
1745305200000,2025-04-22T07:00:00Z,1974-1-1-00,,device_not_recording
1745305260000,2025-04-22T07:01:00Z,1974-1-1-00,,device_not_recording
1745305320000,2025-04-22T07:02:00Z,1974-1-1-00,,device_not_recording
1745305380000,2025-04-22T07:03:00Z,1974-1-1-00,,device_not_recording
1745305440000,2025-04-22T07:04:00Z,1974-1-1-00,,device_not_recording
1745305500000,2025-04-22T07:05:00Z,1974-1-1-00,,device_not_recording
1745305560000,2025-04-22T07:06:00Z,1974-1-1-00,,device_not_recording
1745305620000,2025-04-22T07:07:00Z,1974-1-1-00,,device_not_recording
1745305680000,2025-04-22T07:08:00Z,1974-1-1-00,,device_not_recording
1745305740000,2025-04-22T07:09:00Z,1974-1-1-00,,device_not_recording
1745305800000,2025-04-22T07:10:00Z,1974-1-1-00,,device_not_recording
1745305860000,2025-04-22T07:11:00Z,1974-1-1-00,,device_not_recording
1745305920000,2025-04-22T07:12:00Z,1974-1-1-00,,device_not_recording
1745305980000,2025-04-22T07:13:00Z,1974-1-1-00,,device_not_recording
1745306040000,2025-04-22T07:14:00Z,1974-1-1-00,,device_not_recording
1745306100000,2025-04-22T07:15:00Z,1974-1-1-00,,device_not_recording
1745306160000,2025-04-22T07:16:00Z,1974-1-1-00,,device_not_recording
1745306220000,2025-04-22T07:17:00Z,1974-1-1-00,,device_not_recording
1745306280000,2025-04-22T07:18:00Z,1974-1-1-00,,device_not_recording
1745306340000,2025-04-22T07:19:00Z,1974-1-1-00,,device_not_recording
1745306400000,2025-04-22T07:20:00Z,1974-1-1-00,,device_not_recording
1745306460000,2025-04-22T07:21:00Z,1974-1-1-00,,device_not_recording
1745306520000,2025-04-22T07:22:00Z,1974-1-1-00,,device_not_recording
1745306580000,2025-04-22T07:23:00Z,1974-1-1-00,,device_not_recording
1745306640000,2025-04-22T07:24:00Z,1974-1-1-00,,device_not_recording
1745306700000,2025-04-22T07:25:00Z,1974-1-1-00,,device_not_recording
1745306760000,2025-04-22T07:26:00Z,1974-1-1-00,,device_not_recording
1745306820000,2025-04-22T07:27:00Z,1974-1-1-00,,device_not_recording
1745306880000,2025-04-22T07:28:00Z,1974-1-1-00,,device_not_recording
1745306940000,2025-04-22T07:29:00Z,1974-1-1-00,,device_not_recording
1745307000000,2025-04-22T07:30:00Z,1974-1-1-00,,device_not_recording
1745307060000,2025-04-22T07:31:00Z,1974-1-1-00,,device_not_recording
1745307120000,2025-04-22T07:32:00Z,1974-1-1-00,,device_not_recording
1745307180000,2025-04-22T07:33:00Z,1974-1-1-00,,device_not_recording
1745307240000,2025-04-22T07:34:00Z,1974-1-1-00,,device_not_recording
1745307300000,2025-04-22T07:35:00Z,1974-1-1-00,,device_not_recording
1745307360000,2025-04-22T07:36:00Z,1974-1-1-00,,device_not_recording
1745307420000,2025-04-22T07:37:00Z,1974-1-1-00,,device_not_recording
1745307480000,2025-04-22T07:38:00Z,1974-1-1-00,,device_not_recording
1745307540000,2025-04-22T07:39:00Z,1974-1-1-00,,device_not_recording
1745307600000,2025-04-22T07:40:00Z,1974-1-1-00,,device_not_recording
1745307660000,2025-04-22T07:41:00Z,1974-1-1-00,,device_not_recording
1745307720000,2025-04-22T07:42:00Z,1974-1-1-00,,device_not_recording
1745307780000,2025-04-22T07:43:00Z,1974-1-1-00,,device_not_recording
1745307840000,2025-04-22T07:44:00Z,1974-1-1-00,,device_not_recording
1745307900000,2025-04-22T07:45:00Z,1974-1-1-00,,device_not_recording
1745307960000,2025-04-22T07:46:00Z,1974-1-1-00,,device_not_recording
1745308020000,2025-04-22T07:47:00Z,1974-1-1-00,,device_not_recording
1745308080000,2025-04-22T07:48:00Z,1974-1-1-00,,device_not_recording
1745308140000,2025-04-22T07:49:00Z,1974-1-1-00,,device_not_recording
1745308200000,2025-04-22T07:50:00Z,1974-1-1-00,,device_not_recording
1745308260000,2025-04-22T07:51:00Z,1974-1-1-00,,device_not_recording
1745308320000,2025-04-22T07:52:00Z,1974-1-1-00,,device_not_recording
1745308380000,2025-04-22T07:53:00Z,1974-1-1-00,,device_not_recording
1745308440000,2025-04-22T07:54:00Z,1974-1-1-00,,device_not_recording
1745308500000,2025-04-22T07:55:00Z,1974-1-1-00,,device_not_recording
1745308560000,2025-04-22T07:56:00Z,1974-1-1-00,,device_not_recording
1745308620000,2025-04-22T07:57:00Z,1974-1-1-00,,device_not_recording
1745308680000,2025-04-22T07:58:00Z,1974-1-1-00,,device_not_recording
1745308740000,2025-04-22T07:59:00Z,1974-1-1-00,,device_not_recording
1745308800000,2025-04-22T08:00:00Z,1974-1-1-00,,device_not_recording
1745308860000,2025-04-22T08:01:00Z,1974-1-1-00,,device_not_recording
1745308920000,2025-04-22T08:02:00Z,1974-1-1-00,,device_not_recording
1745308980000,2025-04-22T08:03:00Z,1974-1-1-00,,device_not_recording
1745309040000,2025-04-22T08:04:00Z,1974-1-1-00,,device_not_recording
1745309100000,2025-04-22T08:05:00Z,1974-1-1-00,,device_not_recording
1745309160000,2025-04-22T08:06:00Z,1974-1-1-00,,device_not_recording
1745309220000,2025-04-22T08:07:00Z,1974-1-1-00,,device_not_recording
1745309280000,2025-04-22T08:08:00Z,1974-1-1-00,,device_not_recording
1745309340000,2025-04-22T08:09:00Z,1974-1-1-00,,device_not_recording
1745309400000,2025-04-22T08:10:00Z,1974-1-1-00,,device_not_recording
1745309460000,2025-04-22T08:11:00Z,1974-1-1-00,,device_not_recording
1745309520000,2025-04-22T08:12:00Z,1974-1-1-00,,device_not_recording
1745309580000,2025-04-22T08:13:00Z,1974-1-1-00,,device_not_recording
1745309640000,2025-04-22T08:14:00Z,1974-1-1-00,,device_not_recording
1745309700000,2025-04-22T08:15:00Z,1974-1-1-00,,device_not_recording
1745309760000,2025-04-22T08:16:00Z,1974-1-1-00,,device_not_recording
1745309820000,2025-04-22T08:17:00Z,1974-1-1-00,,device_not_recording
1745309880000,2025-04-22T08:18:00Z,1974-1-1-00,,device_not_recording
1745309940000,2025-04-22T08:19:00Z,1974-1-1-00,,device_not_recording
1745310000000,2025-04-22T08:20:00Z,1974-1-1-00,,device_not_recording
1745310060000,2025-04-22T08:21:00Z,1974-1-1-00,,device_not_recording
1745310120000,2025-04-22T08:22:00Z,1974-1-1-00,,device_not_recording
1745310180000,2025-04-22T08:23:00Z,1974-1-1-00,,device_not_recording
1745310240000,2025-04-22T08:24:00Z,1974-1-1-00,,device_not_recording
1745310300000,2025-04-22T08:25:00Z,1974-1-1-00,,device_not_recording
1745310360000,2025-04-22T08:26:00Z,1974-1-1-00,,device_not_recording
1745310420000,2025-04-22T08:27:00Z,1974-1-1-00,,device_not_recording
1745310480000,2025-04-22T08:28:00Z,1974-1-1-00,,device_not_recording
1745310540000,2025-04-22T08:29:00Z,1974-1-1-00,,device_not_recording
1745310600000,2025-04-22T08:30:00Z,1974-1-1-00,,device_not_recording
1745310660000,2025-04-22T08:31:00Z,1974-1-1-00,,device_not_recording
1745310720000,2025-04-22T08:32:00Z,1974-1-1-00,,device_not_recording
1745310780000,2025-04-22T08:33:00Z,1974-1-1-00,,device_not_recording
1745310840000,2025-04-22T08:34:00Z,1974-1-1-00,,device_not_recording
1745310900000,2025-04-22T08:35:00Z,1974-1-1-00,,device_not_recording
1745310960000,2025-04-22T08:36:00Z,1974-1-1-00,,device_not_recording
1745311020000,2025-04-22T08:37:00Z,1974-1-1-00,,device_not_recording
1745311080000,2025-04-22T08:38:00Z,1974-1-1-00,,device_not_recording
1745311140000,2025-04-22T08:39:00Z,1974-1-1-00,,device_not_recording
1745311200000,2025-04-22T08:40:00Z,1974-1-1-00,,device_not_recording
1745311260000,2025-04-22T08:41:00Z,1974-1-1-00,,device_not_recording
1745311320000,2025-04-22T08:42:00Z,1974-1-1-00,,device_not_recording
1745311380000,2025-04-22T08:43:00Z,1974-1-1-00,,device_not_recording
1745311440000,2025-04-22T08:44:00Z,1974-1-1-00,,device_not_recording
1745311500000,2025-04-22T08:45:00Z,1974-1-1-00,,device_not_recording
1745311560000,2025-04-22T08:46:00Z,1974-1-1-00,,device_not_recording
1745311620000,2025-04-22T08:47:00Z,1974-1-1-00,,device_not_recording
1745311680000,2025-04-22T08:48:00Z,1974-1-1-00,,device_not_recording
1745311740000,2025-04-22T08:49:00Z,1974-1-1-00,,device_not_recording
1745311800000,2025-04-22T08:50:00Z,1974-1-1-00,,device_not_recording
1745311860000,2025-04-22T08:51:00Z,1974-1-1-00,,device_not_recording
1745311920000,2025-04-22T08:52:00Z,1974-1-1-00,,device_not_recording
1745311980000,2025-04-22T08:53:00Z,1974-1-1-00,,device_not_recording
1745312040000,2025-04-22T08:54:00Z,1974-1-1-00,,device_not_recording
1745312100000,2025-04-22T08:55:00Z,1974-1-1-00,,device_not_recording
1745312160000,2025-04-22T08:56:00Z,1974-1-1-00,,device_not_recording
1745312220000,2025-04-22T08:57:00Z,1974-1-1-00,,device_not_recording
1745312280000,2025-04-22T08:58:00Z,1974-1-1-00,,device_not_recording
1745312340000,2025-04-22T08:59:00Z,1974-1-1-00,,device_not_recording
1745312400000,2025-04-22T09:00:00Z,1974-1-1-00,,device_not_recording
1745312460000,2025-04-22T09:01:00Z,1974-1-1-00,,device_not_recording
1745312520000,2025-04-22T09:02:00Z,1974-1-1-00,,device_not_recording
1745312580000,2025-04-22T09:03:00Z,1974-1-1-00,,device_not_recording
1745312640000,2025-04-22T09:04:00Z,1974-1-1-00,,device_not_recording
1745312700000,2025-04-22T09:05:00Z,1974-1-1-00,,device_not_recording
1745312760000,2025-04-22T09:06:00Z,1974-1-1-00,,device_not_recording
1745312820000,2025-04-22T09:07:00Z,1974-1-1-00,,device_not_recording
1745312880000,2025-04-22T09:08:00Z,1974-1-1-00,,device_not_recording
1745312940000,2025-04-22T09:09:00Z,1974-1-1-00,,device_not_recording
1745313000000,2025-04-22T09:10:00Z,1974-1-1-00,,device_not_recording
1745313060000,2025-04-22T09:11:00Z,1974-1-1-00,,device_not_recording
1745313120000,2025-04-22T09:12:00Z,1974-1-1-00,,device_not_recording
1745313180000,2025-04-22T09:13:00Z,1974-1-1-00,,device_not_recording
1745313240000,2025-04-22T09:14:00Z,1974-1-1-00,,device_not_recording
1745313300000,2025-04-22T09:15:00Z,1974-1-1-00,,device_not_recording
1745313360000,2025-04-22T09:16:00Z,1974-1-1-00,,device_not_recording
1745313420000,2025-04-22T09:17:00Z,1974-1-1-00,,device_not_recording
1745313480000,2025-04-22T09:18:00Z,1974-1-1-00,,device_not_recording
1745313540000,2025-04-22T09:19:00Z,1974-1-1-00,,device_not_recording
1745313600000,2025-04-22T09:20:00Z,1974-1-1-00,,device_not_recording
1745313660000,2025-04-22T09:21:00Z,1974-1-1-00,,device_not_recording
1745313720000,2025-04-22T09:22:00Z,1974-1-1-00,,device_not_recording
1745313780000,2025-04-22T09:23:00Z,1974-1-1-00,,device_not_recording
1745313840000,2025-04-22T09:24:00Z,1974-1-1-00,,device_not_recording
1745313900000,2025-04-22T09:25:00Z,1974-1-1-00,,device_not_recording
1745313960000,2025-04-22T09:26:00Z,1974-1-1-00,,device_not_recording
1745314020000,2025-04-22T09:27:00Z,1974-1-1-00,,device_not_recording
1745314080000,2025-04-22T09:28:00Z,1974-1-1-00,,device_not_recording
1745314140000,2025-04-22T09:29:00Z,1974-1-1-00,,device_not_recording
1745314200000,2025-04-22T09:30:00Z,1974-1-1-00,,device_not_recording
1745314260000,2025-04-22T09:31:00Z,1974-1-1-00,,device_not_recording
1745314320000,2025-04-22T09:32:00Z,1974-1-1-00,,device_not_recording
1745314380000,2025-04-22T09:33:00Z,1974-1-1-00,,device_not_recording
1745314440000,2025-04-22T09:34:00Z,1974-1-1-00,,device_not_recording
1745314500000,2025-04-22T09:35:00Z,1974-1-1-00,,device_not_recording
1745314560000,2025-04-22T09:36:00Z,1974-1-1-00,,device_not_recording
1745314620000,2025-04-22T09:37:00Z,1974-1-1-00,,device_not_recording
1745314680000,2025-04-22T09:38:00Z,1974-1-1-00,,device_not_recording
1745314740000,2025-04-22T09:39:00Z,1974-1-1-00,,device_not_recording
1745314800000,2025-04-22T09:40:00Z,1974-1-1-00,,device_not_recording
1745314860000,2025-04-22T09:41:00Z,1974-1-1-00,,device_not_recording
1745314920000,2025-04-22T09:42:00Z,1974-1-1-00,,device_not_recording
1745314980000,2025-04-22T09:43:00Z,1974-1-1-00,,device_not_recording
1745315040000,2025-04-22T09:44:00Z,1974-1-1-00,,device_not_recording
1745315100000,2025-04-22T09:45:00Z,1974-1-1-00,,device_not_recording
1745315160000,2025-04-22T09:46:00Z,1974-1-1-00,,device_not_recording
1745315220000,2025-04-22T09:47:00Z,1974-1-1-00,,device_not_recording
1745315280000,2025-04-22T09:48:00Z,1974-1-1-00,,device_not_recording
1745315340000,2025-04-22T09:49:00Z,1974-1-1-00,,device_not_recording
1745315400000,2025-04-22T09:50:00Z,1974-1-1-00,,device_not_recording
1745315460000,2025-04-22T09:51:00Z,1974-1-1-00,,device_not_recording
1745315520000,2025-04-22T09:52:00Z,1974-1-1-00,,device_not_recording
1745315580000,2025-04-22T09:53:00Z,1974-1-1-00,,device_not_recording
1745315640000,2025-04-22T09:54:00Z,1974-1-1-00,,device_not_recording
1745315700000,2025-04-22T09:55:00Z,1974-1-1-00,,device_not_recording
1745315760000,2025-04-22T09:56:00Z,1974-1-1-00,,device_not_recording
1745315820000,2025-04-22T09:57:00Z,1974-1-1-00,,device_not_recording
1745315880000,2025-04-22T09:58:00Z,1974-1-1-00,,device_not_recording
1745315940000,2025-04-22T09:59:00Z,1974-1-1-00,,device_not_recording
1745316000000,2025-04-22T10:00:00Z,1974-1-1-00,,device_not_recording
1745316060000,2025-04-22T10:01:00Z,1974-1-1-00,,device_not_recording
1745316120000,2025-04-22T10:02:00Z,1974-1-1-00,,device_not_recording
1745316180000,2025-04-22T10:03:00Z,1974-1-1-00,,device_not_recording
1745316240000,2025-04-22T10:04:00Z,1974-1-1-00,,device_not_recording
1745316300000,2025-04-22T10:05:00Z,1974-1-1-00,,device_not_recording
1745316360000,2025-04-22T10:06:00Z,1974-1-1-00,,device_not_recording
1745316420000,2025-04-22T10:07:00Z,1974-1-1-00,,device_not_recording
1745316480000,2025-04-22T10:08:00Z,1974-1-1-00,,device_not_recording
1745316540000,2025-04-22T10:09:00Z,1974-1-1-00,,device_not_recording
1745316600000,2025-04-22T10:10:00Z,1974-1-1-00,,device_not_recording
1745316660000,2025-04-22T10:11:00Z,1974-1-1-00,,device_not_recording
1745316720000,2025-04-22T10:12:00Z,1974-1-1-00,,device_not_recording
1745316780000,2025-04-22T10:13:00Z,1974-1-1-00,,device_not_recording
1745316840000,2025-04-22T10:14:00Z,1974-1-1-00,,device_not_recording
1745316900000,2025-04-22T10:15:00Z,1974-1-1-00,,device_not_recording
1745316960000,2025-04-22T10:16:00Z,1974-1-1-00,,device_not_recording
1745317020000,2025-04-22T10:17:00Z,1974-1-1-00,,device_not_recording
1745317080000,2025-04-22T10:18:00Z,1974-1-1-00,,device_not_recording
1745317140000,2025-04-22T10:19:00Z,1974-1-1-00,,device_not_recording
1745317200000,2025-04-22T10:20:00Z,1974-1-1-00,,device_not_recording
1745317260000,2025-04-22T10:21:00Z,1974-1-1-00,,device_not_recording
1745317320000,2025-04-22T10:22:00Z,1974-1-1-00,,device_not_recording
1745317380000,2025-04-22T10:23:00Z,1974-1-1-00,,device_not_recording
1745317440000,2025-04-22T10:24:00Z,1974-1-1-00,,device_not_recording
1745317500000,2025-04-22T10:25:00Z,1974-1-1-00,,device_not_recording
1745317560000,2025-04-22T10:26:00Z,1974-1-1-00,,device_not_recording
1745317620000,2025-04-22T10:27:00Z,1974-1-1-00,,device_not_recording
1745317680000,2025-04-22T10:28:00Z,1974-1-1-00,,device_not_recording
1745317740000,2025-04-22T10:29:00Z,1974-1-1-00,,device_not_recording
1745317800000,2025-04-22T10:30:00Z,1974-1-1-00,,device_not_recording
1745317860000,2025-04-22T10:31:00Z,1974-1-1-00,,device_not_recording
1745317920000,2025-04-22T10:32:00Z,1974-1-1-00,,device_not_recording
1745317980000,2025-04-22T10:33:00Z,1974-1-1-00,,device_not_recording
1745318040000,2025-04-22T10:34:00Z,1974-1-1-00,,device_not_recording
1745318100000,2025-04-22T10:35:00Z,1974-1-1-00,,device_not_recording
1745318160000,2025-04-22T10:36:00Z,1974-1-1-00,,device_not_recording
1745318220000,2025-04-22T10:37:00Z,1974-1-1-00,,device_not_recording
1745318280000,2025-04-22T10:38:00Z,1974-1-1-00,,device_not_recording
1745318340000,2025-04-22T10:39:00Z,1974-1-1-00,,device_not_recording
1745318400000,2025-04-22T10:40:00Z,1974-1-1-00,,device_not_recording
1745318460000,2025-04-22T10:41:00Z,1974-1-1-00,,device_not_recording
1745318520000,2025-04-22T10:42:00Z,1974-1-1-00,,device_not_recording
1745318580000,2025-04-22T10:43:00Z,1974-1-1-00,,device_not_recording
1745318640000,2025-04-22T10:44:00Z,1974-1-1-00,,device_not_recording
1745318700000,2025-04-22T10:45:00Z,1974-1-1-00,,device_not_recording
1745318760000,2025-04-22T10:46:00Z,1974-1-1-00,,device_not_recording
1745318820000,2025-04-22T10:47:00Z,1974-1-1-00,,device_not_recording
1745318880000,2025-04-22T10:48:00Z,1974-1-1-00,,device_not_recording
1745318940000,2025-04-22T10:49:00Z,1974-1-1-00,,device_not_recording
1745319000000,2025-04-22T10:50:00Z,1974-1-1-00,,device_not_recording
1745319060000,2025-04-22T10:51:00Z,1974-1-1-00,,device_not_recording
1745319120000,2025-04-22T10:52:00Z,1974-1-1-00,,device_not_recording
1745319180000,2025-04-22T10:53:00Z,1974-1-1-00,,device_not_recording
1745319240000,2025-04-22T10:54:00Z,1974-1-1-00,,device_not_recording
1745319300000,2025-04-22T10:55:00Z,1974-1-1-00,,device_not_recording
1745319360000,2025-04-22T10:56:00Z,1974-1-1-00,,device_not_recording
1745319420000,2025-04-22T10:57:00Z,1974-1-1-00,,device_not_recording
1745319480000,2025-04-22T10:58:00Z,1974-1-1-00,,device_not_recording
1745319540000,2025-04-22T10:59:00Z,1974-1-1-00,,device_not_recording
1745319600000,2025-04-22T11:00:00Z,1974-1-1-00,,device_not_recording
1745319660000,2025-04-22T11:01:00Z,1974-1-1-00,,device_not_recording
1745319720000,2025-04-22T11:02:00Z,1974-1-1-00,,device_not_recording
1745319780000,2025-04-22T11:03:00Z,1974-1-1-00,,device_not_recording
1745319840000,2025-04-22T11:04:00Z,1974-1-1-00,,device_not_recording
1745319900000,2025-04-22T11:05:00Z,1974-1-1-00,,device_not_recording
1745319960000,2025-04-22T11:06:00Z,1974-1-1-00,,device_not_recording
1745320020000,2025-04-22T11:07:00Z,1974-1-1-00,,device_not_recording
1745320080000,2025-04-22T11:08:00Z,1974-1-1-00,,device_not_recording
1745320140000,2025-04-22T11:09:00Z,1974-1-1-00,,device_not_recording
1745320200000,2025-04-22T11:10:00Z,1974-1-1-00,,device_not_recording
1745320260000,2025-04-22T11:11:00Z,1974-1-1-00,,device_not_recording
1745320320000,2025-04-22T11:12:00Z,1974-1-1-00,,device_not_recording
1745320380000,2025-04-22T11:13:00Z,1974-1-1-00,,device_not_recording
1745320440000,2025-04-22T11:14:00Z,1974-1-1-00,,device_not_recording
1745320500000,2025-04-22T11:15:00Z,1974-1-1-00,,device_not_recording
1745320560000,2025-04-22T11:16:00Z,1974-1-1-00,,device_not_recording
1745320620000,2025-04-22T11:17:00Z,1974-1-1-00,,device_not_recording
1745320680000,2025-04-22T11:18:00Z,1974-1-1-00,,device_not_recording
1745320740000,2025-04-22T11:19:00Z,1974-1-1-00,,device_not_recording
1745320800000,2025-04-22T11:20:00Z,1974-1-1-00,,device_not_recording
1745320860000,2025-04-22T11:21:00Z,1974-1-1-00,,device_not_recording
1745320920000,2025-04-22T11:22:00Z,1974-1-1-00,,device_not_recording
1745320980000,2025-04-22T11:23:00Z,1974-1-1-00,,device_not_recording
1745321040000,2025-04-22T11:24:00Z,1974-1-1-00,,device_not_recording
1745321100000,2025-04-22T11:25:00Z,1974-1-1-00,,device_not_recording
1745321160000,2025-04-22T11:26:00Z,1974-1-1-00,,device_not_recording
1745321220000,2025-04-22T11:27:00Z,1974-1-1-00,,device_not_recording
1745321280000,2025-04-22T11:28:00Z,1974-1-1-00,,device_not_recording
1745321340000,2025-04-22T11:29:00Z,1974-1-1-00,,device_not_recording
1745321400000,2025-04-22T11:30:00Z,1974-1-1-00,,device_not_recording
1745321460000,2025-04-22T11:31:00Z,1974-1-1-00,,device_not_recording
1745321520000,2025-04-22T11:32:00Z,1974-1-1-00,,device_not_recording
1745321580000,2025-04-22T11:33:00Z,1974-1-1-00,,device_not_recording
1745321640000,2025-04-22T11:34:00Z,1974-1-1-00,,device_not_recording
1745321700000,2025-04-22T11:35:00Z,1974-1-1-00,,device_not_recording
1745321760000,2025-04-22T11:36:00Z,1974-1-1-00,,device_not_recording
1745321820000,2025-04-22T11:37:00Z,1974-1-1-00,,device_not_recording
1745321880000,2025-04-22T11:38:00Z,1974-1-1-00,,device_not_recording
1745321940000,2025-04-22T11:39:00Z,1974-1-1-00,,device_not_recording
1745322000000,2025-04-22T11:40:00Z,1974-1-1-00,,device_not_recording
1745322060000,2025-04-22T11:41:00Z,1974-1-1-00,,device_not_recording
1745322120000,2025-04-22T11:42:00Z,1974-1-1-00,,device_not_recording
1745322180000,2025-04-22T11:43:00Z,1974-1-1-00,,device_not_recording
1745322240000,2025-04-22T11:44:00Z,1974-1-1-00,,device_not_recording
1745322300000,2025-04-22T11:45:00Z,1974-1-1-00,,device_not_recording
1745322360000,2025-04-22T11:46:00Z,1974-1-1-00,,device_not_recording
1745322420000,2025-04-22T11:47:00Z,1974-1-1-00,,device_not_recording
1745322480000,2025-04-22T11:48:00Z,1974-1-1-00,,device_not_recording
1745322540000,2025-04-22T11:49:00Z,1974-1-1-00,,device_not_recording
1745322600000,2025-04-22T11:50:00Z,1974-1-1-00,,device_not_recording
1745322660000,2025-04-22T11:51:00Z,1974-1-1-00,,device_not_recording
1745322720000,2025-04-22T11:52:00Z,1974-1-1-00,,device_not_recording
1745322780000,2025-04-22T11:53:00Z,1974-1-1-00,,device_not_recording
1745322840000,2025-04-22T11:54:00Z,1974-1-1-00,,device_not_recording
1745322900000,2025-04-22T11:55:00Z,1974-1-1-00,,device_not_recording
1745322960000,2025-04-22T11:56:00Z,1974-1-1-00,,device_not_recording
1745323020000,2025-04-22T11:57:00Z,1974-1-1-00,,device_not_recording
1745323080000,2025-04-22T11:58:00Z,1974-1-1-00,,device_not_recording
1745323140000,2025-04-22T11:59:00Z,1974-1-1-00,,device_not_recording
1745323200000,2025-04-22T12:00:00Z,1974-1-1-00,,device_not_recording
1745323260000,2025-04-22T12:01:00Z,1974-1-1-00,,device_not_recording
1745323320000,2025-04-22T12:02:00Z,1974-1-1-00,,device_not_recording
1745323380000,2025-04-22T12:03:00Z,1974-1-1-00,,device_not_recording
1745323440000,2025-04-22T12:04:00Z,1974-1-1-00,,device_not_recording
1745323500000,2025-04-22T12:05:00Z,1974-1-1-00,,device_not_recording
1745323560000,2025-04-22T12:06:00Z,1974-1-1-00,,device_not_recording
1745323620000,2025-04-22T12:07:00Z,1974-1-1-00,,device_not_recording
1745323680000,2025-04-22T12:08:00Z,1974-1-1-00,sedentary,
1745323740000,2025-04-22T12:09:00Z,1974-1-1-00,sedentary,
1745323800000,2025-04-22T12:10:00Z,1974-1-1-00,LPA,
1745323860000,2025-04-22T12:11:00Z,1974-1-1-00,LPA,
1745323920000,2025-04-22T12:12:00Z,1974-1-1-00,sedentary,
