timestamp_unix,timestamp_iso,participant_full_id,eda_scl_usiemens,missing_value_reason
1749454140000,2025-06-09T07:29:00Z,1573-1-1-002,,device_not_recording
1749454200000,2025-06-09T07:30:00Z,1573-1-1-002,,device_not_recording
1749454260000,2025-06-09T07:31:00Z,1573-1-1-002,,device_not_recording
1749454320000,2025-06-09T07:32:00Z,1573-1-1-002,,device_not_recording
1749454380000,2025-06-09T07:33:00Z,1573-1-1-002,,device_not_recording
1749454440000,2025-06-09T07:34:00Z,1573-1-1-002,,device_not_recording
1749454500000,2025-06-09T07:35:00Z,1573-1-1-002,,device_not_recording
1749454560000,2025-06-09T07:36:00Z,1573-1-1-002,,device_not_recording
1749454620000,2025-06-09T07:37:00Z,1573-1-1-002,,device_not_recording
1749454680000,2025-06-09T07:38:00Z,1573-1-1-002,,device_not_recording
1749454740000,2025-06-09T07:39:00Z,1573-1-1-002,,device_not_recording
1749454800000,2025-06-09T07:40:00Z,1573-1-1-002,,device_not_recording
1749454860000,2025-06-09T07:41:00Z,1573-1-1-002,,device_not_recording
1749454920000,2025-06-09T07:42:00Z,1573-1-1-002,,device_not_recording
1749454980000,2025-06-09T07:43:00Z,1573-1-1-002,,device_not_recording
1749455040000,2025-06-09T07:44:00Z,1573-1-1-002,,device_not_recording
1749455100000,2025-06-09T07:45:00Z,1573-1-1-002,,device_not_recording
1749455160000,2025-06-09T07:46:00Z,1573-1-1-002,,device_not_recording
1749455220000,2025-06-09T07:47:00Z,1573-1-1-002,,device_not_recording
1749455280000,2025-06-09T07:48:00Z,1573-1-1-002,,device_not_recording
1749455340000,2025-06-09T07:49:00Z,1573-1-1-002,,device_not_recording
1749455400000,2025-06-09T07:50:00Z,1573-1-1-002,,device_not_recording
1749455460000,2025-06-09T07:51:00Z,1573-1-1-002,,device_not_recording
1749455520000,2025-06-09T07:52:00Z,1573-1-1-002,,device_not_recording
1749455580000,2025-06-09T07:53:00Z,1573-1-1-002,,device_not_recording
1749455640000,2025-06-09T07:54:00Z,1573-1-1-002,,device_not_recording
1749455700000,2025-06-09T07:55:00Z,1573-1-1-002,,device_not_recording
1749455760000,2025-06-09T07:56:00Z,1573-1-1-002,,device_not_recording
1749455820000,2025-06-09T07:57:00Z,1573-1-1-002,,device_not_recording
1749455880000,2025-06-09T07:58:00Z,1573-1-1-002,,device_not_recording
1749455940000,2025-06-09T07:59:00Z,1573-1-1-002,,device_not_recording
1749456000000,2025-06-09T08:00:00Z,1573-1-1-002,,device_not_recording
1749456060000,2025-06-09T08:01:00Z,1573-1-1-002,,device_not_recording
1749456120000,2025-06-09T08:02:00Z,1573-1-1-002,,device_not_recording
1749456180000,2025-06-09T08:03:00Z,1573-1-1-002,,device_not_recording
1749456240000,2025-06-09T08:04:00Z,1573-1-1-002,,device_not_recording
1749456300000,2025-06-09T08:05:00Z,1573-1-1-002,,device_not_recording
1749456360000,2025-06-09T08:06:00Z,1573-1-1-002,,device_not_recording
1749456420000,2025-06-09T08:07:00Z,1573-1-1-002,,device_not_recording
1749456480000,2025-06-09T08:08:00Z,1573-1-1-002,,device_not_recording
1749456540000,2025-06-09T08:09:00Z,1573-1-1-002,,device_not_recording
1749456600000,2025-06-09T08:10:00Z,1573-1-1-002,,device_not_recording
1749456660000,2025-06-09T08:11:00Z,1573-1-1-002,,device_not_recording
1749456720000,2025-06-09T08:12:00Z,1573-1-1-002,,device_not_recording
1749456780000,2025-06-09T08:13:00Z,1573-1-1-002,,device_not_recording
1749456840000,2025-06-09T08:14:00Z,1573-1-1-002,,device_not_recording
1749456900000,2025-06-09T08:15:00Z,1573-1-1-002,,device_not_recording
1749456960000,2025-06-09T08:16:00Z,1573-1-1-002,,device_not_recording
1749457020000,2025-06-09T08:17:00Z,1573-1-1-002,,device_not_recording
1749457080000,2025-06-09T08:18:00Z,1573-1-1-002,,device_not_recording
1749457140000,2025-06-09T08:19:00Z,1573-1-1-002,,device_not_recording
1749457200000,2025-06-09T08:20:00Z,1573-1-1-002,,device_not_recording
1749457260000,2025-06-09T08:21:00Z,1573-1-1-002,,device_not_recording
1749457320000,2025-06-09T08:22:00Z,1573-1-1-002,,device_not_recording
1749457380000,2025-06-09T08:23:00Z,1573-1-1-002,,device_not_recording
1749457440000,2025-06-09T08:24:00Z,1573-1-1-002,,device_not_recording
1749457500000,2025-06-09T08:25:00Z,1573-1-1-002,,device_not_recording
1749457560000,2025-06-09T08:26:00Z,1573-1-1-002,,device_not_recording
1749457620000,2025-06-09T08:27:00Z,1573-1-1-002,,device_not_recording
1749457680000,2025-06-09T08:28:00Z,1573-1-1-002,,device_not_recording
1749457740000,2025-06-09T08:29:00Z,1573-1-1-002,,device_not_recording
1749457800000,2025-06-09T08:30:00Z,1573-1-1-002,,device_not_recording
1749457860000,2025-06-09T08:31:00Z,1573-1-1-002,,device_not_recording
1749457920000,2025-06-09T08:32:00Z,1573-1-1-002,,device_not_recording
1749457980000,2025-06-09T08:33:00Z,1573-1-1-002,,device_not_recording
1749458040000,2025-06-09T08:34:00Z,1573-1-1-002,,device_not_recording
1749458100000,2025-06-09T08:35:00Z,1573-1-1-002,,device_not_recording
1749458160000,2025-06-09T08:36:00Z,1573-1-1-002,,device_not_recording
1749458220000,2025-06-09T08:37:00Z,1573-1-1-002,,device_not_recording
1749458280000,2025-06-09T08:38:00Z,1573-1-1-002,,device_not_recording
1749458340000,2025-06-09T08:39:00Z,1573-1-1-002,,device_not_recording
1749458400000,2025-06-09T08:40:00Z,1573-1-1-002,,device_not_recording
1749458460000,2025-06-09T08:41:00Z,1573-1-1-002,,device_not_recording
1749458520000,2025-06-09T08:42:00Z,1573-1-1-002,,device_not_recording
1749458580000,2025-06-09T08:43:00Z,1573-1-1-002,,device_not_recording
1749458640000,2025-06-09T08:44:00Z,1573-1-1-002,,device_not_recording
1749458700000,2025-06-09T08:45:00Z,1573-1-1-002,,device_not_recording
1749458760000,2025-06-09T08:46:00Z,1573-1-1-002,,device_not_recording
1749458820000,2025-06-09T08:47:00Z,1573-1-1-002,,device_not_recording
1749458880000,2025-06-09T08:48:00Z,1573-1-1-002,,device_not_recording
1749458940000,2025-06-09T08:49:00Z,1573-1-1-002,,device_not_recording
1749459000000,2025-06-09T08:50:00Z,1573-1-1-002,,device_not_recording
1749459060000,2025-06-09T08:51:00Z,1573-1-1-002,,device_not_recording
1749459120000,2025-06-09T08:52:00Z,1573-1-1-002,,device_not_recording
1749459180000,2025-06-09T08:53:00Z,1573-1-1-002,,device_not_recording
1749459240000,2025-06-09T08:54:00Z,1573-1-1-002,,device_not_recording
1749459300000,2025-06-09T08:55:00Z,1573-1-1-002,,device_not_recording
1749459360000,2025-06-09T08:56:00Z,1573-1-1-002,,device_not_recording
1749459420000,2025-06-09T08:57:00Z,1573-1-1-002,,device_not_recording
1749459480000,2025-06-09T08:58:00Z,1573-1-1-002,,device_not_recording
1749459540000,2025-06-09T08:59:00Z,1573-1-1-002,,device_not_recording
1749459600000,2025-06-09T09:00:00Z,1573-1-1-002,,device_not_recording
1749459660000,2025-06-09T09:01:00Z,1573-1-1-002,,device_not_recording
1749459720000,2025-06-09T09:02:00Z,1573-1-1-002,,device_not_recording
1749459780000,2025-06-09T09:03:00Z,1573-1-1-002,,device_not_recording
1749459840000,2025-06-09T09:04:00Z,1573-1-1-002,,device_not_recording
1749459900000,2025-06-09T09:05:00Z,1573-1-1-002,,device_not_recording
1749459960000,2025-06-09T09:06:00Z,1573-1-1-002,,device_not_recording
1749460020000,2025-06-09T09:07:00Z,1573-1-1-002,,device_not_recording
1749460080000,2025-06-09T09:08:00Z,1573-1-1-002,,device_not_recording
1749460140000,2025-06-09T09:09:00Z,1573-1-1-002,,device_not_recording
1749460200000,2025-06-09T09:10:00Z,1573-1-1-002,,device_not_recording
1749460260000,2025-06-09T09:11:00Z,1573-1-1-002,,device_not_recording
1749460320000,2025-06-09T09:12:00Z,1573-1-1-002,,device_not_recording
1749460380000,2025-06-09T09:13:00Z,1573-1-1-002,,device_not_recording
1749460440000,2025-06-09T09:14:00Z,1573-1-1-002,,device_not_recording
1749460500000,2025-06-09T09:15:00Z,1573-1-1-002,,device_not_recording
1749460560000,2025-06-09T09:16:00Z,1573-1-1-002,,device_not_recording
1749460620000,2025-06-09T09:17:00Z,1573-1-1-002,,device_not_recording
1749460680000,2025-06-09T09:18:00Z,1573-1-1-002,,device_not_recording
1749460740000,2025-06-09T09:19:00Z,1573-1-1-002,,device_not_recording
1749460800000,2025-06-09T09:20:00Z,1573-1-1-002,,device_not_recording
1749460860000,2025-06-09T09:21:00Z,1573-1-1-002,,device_not_recording
1749460920000,2025-06-09T09:22:00Z,1573-1-1-002,,device_not_recording
1749460980000,2025-06-09T09:23:00Z,1573-1-1-002,,device_not_recording
1749461040000,2025-06-09T09:24:00Z,1573-1-1-002,,device_not_recording
1749461100000,2025-06-09T09:25:00Z,1573-1-1-002,,device_not_recording
1749461160000,2025-06-09T09:26:00Z,1573-1-1-002,,device_not_recording
1749461220000,2025-06-09T09:27:00Z,1573-1-1-002,,device_not_recording
1749461280000,2025-06-09T09:28:00Z,1573-1-1-002,,device_not_recording
1749461340000,2025-06-09T09:29:00Z,1573-1-1-002,,device_not_recording
1749461400000,2025-06-09T09:30:00Z,1573-1-1-002,,device_not_recording
1749461460000,2025-06-09T09:31:00Z,1573-1-1-002,,device_not_recording
1749461520000,2025-06-09T09:32:00Z,1573-1-1-002,,device_not_recording
1749461580000,2025-06-09T09:33:00Z,1573-1-1-002,,device_not_recording
1749461640000,2025-06-09T09:34:00Z,1573-1-1-002,,device_not_recording
1749461700000,2025-06-09T09:35:00Z,1573-1-1-002,,device_not_recording
1749461760000,2025-06-09T09:36:00Z,1573-1-1-002,,device_not_recording
1749461820000,2025-06-09T09:37:00Z,1573-1-1-002,,device_not_recording
1749461880000,2025-06-09T09:38:00Z,1573-1-1-002,,device_not_recording
1749461940000,2025-06-09T09:39:00Z,1573-1-1-002,,device_not_recording
1749462000000,2025-06-09T09:40:00Z,1573-1-1-002,,device_not_recording
1749462060000,2025-06-09T09:41:00Z,1573-1-1-002,,device_not_recording
1749462120000,2025-06-09T09:42:00Z,1573-1-1-002,,device_not_recording
1749462180000,2025-06-09T09:43:00Z,1573-1-1-002,,device_not_recording
1749462240000,2025-06-09T09:44:00Z,1573-1-1-002,,device_not_recording
1749462300000,2025-06-09T09:45:00Z,1573-1-1-002,,device_not_recording
1749462360000,2025-06-09T09:46:00Z,1573-1-1-002,,device_not_recording
1749462420000,2025-06-09T09:47:00Z,1573-1-1-002,,device_not_recording
1749462480000,2025-06-09T09:48:00Z,1573-1-1-002,,device_not_recording
1749462540000,2025-06-09T09:49:00Z,1573-1-1-002,,device_not_recording
1749462600000,2025-06-09T09:50:00Z,1573-1-1-002,,device_not_recording
1749462660000,2025-06-09T09:51:00Z,1573-1-1-002,,device_not_recording
1749462720000,2025-06-09T09:52:00Z,1573-1-1-002,,device_not_recording
1749462780000,2025-06-09T09:53:00Z,1573-1-1-002,,device_not_recording
1749462840000,2025-06-09T09:54:00Z,1573-1-1-002,,device_not_recording
1749462900000,2025-06-09T09:55:00Z,1573-1-1-002,,device_not_recording
1749462960000,2025-06-09T09:56:00Z,1573-1-1-002,,device_not_recording
1749463020000,2025-06-09T09:57:00Z,1573-1-1-002,,device_not_recording
1749463080000,2025-06-09T09:58:00Z,1573-1-1-002,,device_not_recording
1749463140000,2025-06-09T09:59:00Z,1573-1-1-002,,device_not_recording
1749463200000,2025-06-09T10:00:00Z,1573-1-1-002,,device_not_recording
1749463260000,2025-06-09T10:01:00Z,1573-1-1-002,,device_not_recording
1749463320000,2025-06-09T10:02:00Z,1573-1-1-002,,device_not_recording
1749463380000,2025-06-09T10:03:00Z,1573-1-1-002,,device_not_recording
1749463440000,2025-06-09T10:04:00Z,1573-1-1-002,,device_not_recording
1749463500000,2025-06-09T10:05:00Z,1573-1-1-002,,device_not_recording
1749463560000,2025-06-09T10:06:00Z,1573-1-1-002,,device_not_recording
1749463620000,2025-06-09T10:07:00Z,1573-1-1-002,,device_not_recording
1749463680000,2025-06-09T10:08:00Z,1573-1-1-002,,device_not_recording
1749463740000,2025-06-09T10:09:00Z,1573-1-1-002,,device_not_recording
1749463800000,2025-06-09T10:10:00Z,1573-1-1-002,,device_not_recording
1749463860000,2025-06-09T10:11:00Z,1573-1-1-002,,device_not_recording
1749463920000,2025-06-09T10:12:00Z,1573-1-1-002,,device_not_recording
1749463980000,2025-06-09T10:13:00Z,1573-1-1-002,,device_not_recording
1749464040000,2025-06-09T10:14:00Z,1573-1-1-002,,device_not_recording
1749464100000,2025-06-09T10:15:00Z,1573-1-1-002,,device_not_recording
1749464160000,2025-06-09T10:16:00Z,1573-1-1-002,,device_not_recording
1749464220000,2025-06-09T10:17:00Z,1573-1-1-002,,device_not_recording
1749464280000,2025-06-09T10:18:00Z,1573-1-1-002,,device_not_recording
1749464340000,2025-06-09T10:19:00Z,1573-1-1-002,,device_not_recording
1749464400000,2025-06-09T10:20:00Z,1573-1-1-002,,device_not_recording
1749464460000,2025-06-09T10:21:00Z,1573-1-1-002,,device_not_recording
1749464520000,2025-06-09T10:22:00Z,1573-1-1-002,,device_not_recording
1749464580000,2025-06-09T10:23:00Z,1573-1-1-002,,device_not_recording
1749464640000,2025-06-09T10:24:00Z,1573-1-1-002,,device_not_recording
1749464700000,2025-06-09T10:25:00Z,1573-1-1-002,,device_not_recording
1749464760000,2025-06-09T10:26:00Z,1573-1-1-002,,device_not_recording
1749464820000,2025-06-09T10:27:00Z,1573-1-1-002,,device_not_recording
1749464880000,2025-06-09T10:28:00Z,1573-1-1-002,,device_not_recording
1749464940000,2025-06-09T10:29:00Z,1573-1-1-002,,device_not_recording
1749465000000,2025-06-09T10:30:00Z,1573-1-1-002,,device_not_recording
1749465060000,2025-06-09T10:31:00Z,1573-1-1-002,,device_not_recording
1749465120000,2025-06-09T10:32:00Z,1573-1-1-002,,device_not_recording
1749465180000,2025-06-09T10:33:00Z,1573-1-1-002,,device_not_recording
1749465240000,2025-06-09T10:34:00Z,1573-1-1-002,,device_not_recording
1749465300000,2025-06-09T10:35:00Z,1573-1-1-002,,device_not_recording
1749465360000,2025-06-09T10:36:00Z,1573-1-1-002,,device_not_recording
1749465420000,2025-06-09T10:37:00Z,1573-1-1-002,,device_not_recording
1749465480000,2025-06-09T10:38:00Z,1573-1-1-002,,device_not_recording
1749465540000,2025-06-09T10:39:00Z,1573-1-1-002,,device_not_recording
1749465600000,2025-06-09T10:40:00Z,1573-1-1-002,,device_not_recording
1749465660000,2025-06-09T10:41:00Z,1573-1-1-002,,device_not_recording
1749465720000,2025-06-09T10:42:00Z,1573-1-1-002,,device_not_recording
1749465780000,2025-06-09T10:43:00Z,1573-1-1-002,,device_not_recording
1749465840000,2025-06-09T10:44:00Z,1573-1-1-002,,device_not_recording
1749465900000,2025-06-09T10:45:00Z,1573-1-1-002,,device_not_recording
1749465960000,2025-06-09T10:46:00Z,1573-1-1-002,,device_not_recording
1749466020000,2025-06-09T10:47:00Z,1573-1-1-002,,device_not_recording
1749466080000,2025-06-09T10:48:00Z,1573-1-1-002,,device_not_recording
1749466140000,2025-06-09T10:49:00Z,1573-1-1-002,,device_not_recording
1749466200000,2025-06-09T10:50:00Z,1573-1-1-002,,device_not_recording
1749466260000,2025-06-09T10:51:00Z,1573-1-1-002,,device_not_recording
1749466320000,2025-06-09T10:52:00Z,1573-1-1-002,,device_not_recording
1749466380000,2025-06-09T10:53:00Z,1573-1-1-002,,device_not_recording
1749466440000,2025-06-09T10:54:00Z,1573-1-1-002,,device_not_recording
1749466500000,2025-06-09T10:55:00Z,1573-1-1-002,,device_not_recording
1749466560000,2025-06-09T10:56:00Z,1573-1-1-002,,device_not_recording
1749466620000,2025-06-09T10:57:00Z,1573-1-1-002,,device_not_recording
1749466680000,2025-06-09T10:58:00Z,1573-1-1-002,,device_not_recording
1749466740000,2025-06-09T10:59:00Z,1573-1-1-002,,device_not_recording
1749466800000,2025-06-09T11:00:00Z,1573-1-1-002,,device_not_recording
1749466860000,2025-06-09T11:01:00Z,1573-1-1-002,,device_not_recording
1749466920000,2025-06-09T11:02:00Z,1573-1-1-002,,device_not_recording
1749466980000,2025-06-09T11:03:00Z,1573-1-1-002,,device_not_recording
1749467040000,2025-06-09T11:04:00Z,1573-1-1-002,,device_not_recording
1749467100000,2025-06-09T11:05:00Z,1573-1-1-002,,device_not_recording
1749467160000,2025-06-09T11:06:00Z,1573-1-1-002,,device_not_recording
1749467220000,2025-06-09T11:07:00Z,1573-1-1-002,,device_not_recording
1749467280000,2025-06-09T11:08:00Z,1573-1-1-002,,device_not_recording
1749467340000,2025-06-09T11:09:00Z,1573-1-1-002,,device_not_recording
1749467400000,2025-06-09T11:10:00Z,1573-1-1-002,,device_not_recording
1749467460000,2025-06-09T11:11:00Z,1573-1-1-002,,device_not_recording
1749467520000,2025-06-09T11:12:00Z,1573-1-1-002,,device_not_recording
1749467580000,2025-06-09T11:13:00Z,1573-1-1-002,,device_not_recording
1749467640000,2025-06-09T11:14:00Z,1573-1-1-002,,device_not_recording
1749467700000,2025-06-09T11:15:00Z,1573-1-1-002,,device_not_recording
1749467760000,2025-06-09T11:16:00Z,1573-1-1-002,,device_not_recording
1749467820000,2025-06-09T11:17:00Z,1573-1-1-002,,device_not_recording
1749467880000,2025-06-09T11:18:00Z,1573-1-1-002,,device_not_recording
1749467940000,2025-06-09T11:19:00Z,1573-1-1-002,,device_not_recording
1749468000000,2025-06-09T11:20:00Z,1573-1-1-002,,device_not_recording
1749468060000,2025-06-09T11:21:00Z,1573-1-1-002,,device_not_recording
1749468120000,2025-06-09T11:22:00Z,1573-1-1-002,,device_not_recording
1749468180000,2025-06-09T11:23:00Z,1573-1-1-002,,device_not_recording
1749468240000,2025-06-09T11:24:00Z,1573-1-1-002,,device_not_recording
1749468300000,2025-06-09T11:25:00Z,1573-1-1-002,,device_not_recording
1749468360000,2025-06-09T11:26:00Z,1573-1-1-002,,device_not_recording
1749468420000,2025-06-09T11:27:00Z,1573-1-1-002,,device_not_recording
1749468480000,2025-06-09T11:28:00Z,1573-1-1-002,,device_not_recording
1749468540000,2025-06-09T11:29:00Z,1573-1-1-002,,device_not_recording
1749468600000,2025-06-09T11:30:00Z,1573-1-1-002,,device_not_recording
1749468660000,2025-06-09T11:31:00Z,1573-1-1-002,,device_not_recording
1749468720000,2025-06-09T11:32:00Z,1573-1-1-002,,device_not_recording
1749468780000,2025-06-09T11:33:00Z,1573-1-1-002,,device_not_recording
1749468840000,2025-06-09T11:34:00Z,1573-1-1-002,,device_not_recording
1749468900000,2025-06-09T11:35:00Z,1573-1-1-002,,device_not_recording
1749468960000,2025-06-09T11:36:00Z,1573-1-1-002,,device_not_recording
1749469020000,2025-06-09T11:37:00Z,1573-1-1-002,,device_not_recording
1749469080000,2025-06-09T11:38:00Z,1573-1-1-002,,device_not_recording
1749469140000,2025-06-09T11:39:00Z,1573-1-1-002,,device_not_recording
1749469200000,2025-06-09T11:40:00Z,1573-1-1-002,,device_not_recording
1749469260000,2025-06-09T11:41:00Z,1573-1-1-002,,device_not_recording
1749469320000,2025-06-09T11:42:00Z,1573-1-1-002,,device_not_recording
1749469380000,2025-06-09T11:43:00Z,1573-1-1-002,,device_not_recording
1749469440000,2025-06-09T11:44:00Z,1573-1-1-002,,device_not_recording
1749469500000,2025-06-09T11:45:00Z,1573-1-1-002,,device_not_recording
1749469560000,2025-06-09T11:46:00Z,1573-1-1-002,,device_not_recording
1749469620000,2025-06-09T11:47:00Z,1573-1-1-002,,device_not_recording
1749469680000,2025-06-09T11:48:00Z,1573-1-1-002,,device_not_recording
1749469740000,2025-06-09T11:49:00Z,1573-1-1-002,,device_not_recording
1749469800000,2025-06-09T11:50:00Z,1573-1-1-002,,device_not_recording
1749469860000,2025-06-09T11:51:00Z,1573-1-1-002,,device_not_recording
1749469920000,2025-06-09T11:52:00Z,1573-1-1-002,,device_not_recording
1749469980000,2025-06-09T11:53:00Z,1573-1-1-002,,device_not_recording
1749470040000,2025-06-09T11:54:00Z,1573-1-1-002,,device_not_recording
1749470100000,2025-06-09T11:55:00Z,1573-1-1-002,,device_not_recording
1749470160000,2025-06-09T11:56:00Z,1573-1-1-002,,device_not_recording
1749470220000,2025-06-09T11:57:00Z,1573-1-1-002,,device_not_recording
1749470280000,2025-06-09T11:58:00Z,1573-1-1-002,,device_not_recording
1749470340000,2025-06-09T11:59:00Z,1573-1-1-002,,device_not_recording
1749470400000,2025-06-09T12:00:00Z,1573-1-1-002,,device_not_recording
1749470460000,2025-06-09T12:01:00Z,1573-1-1-002,,device_not_recording
1749470520000,2025-06-09T12:02:00Z,1573-1-1-002,,device_not_recording
1749470580000,2025-06-09T12:03:00Z,1573-1-1-002,,device_not_recording
1749470640000,2025-06-09T12:04:00Z,1573-1-1-002,,device_not_recording
1749470700000,2025-06-09T12:05:00Z,1573-1-1-002,,device_not_recording
1749470760000,2025-06-09T12:06:00Z,1573-1-1-002,,device_not_recording
1749470820000,2025-06-09T12:07:00Z,1573-1-1-002,,device_not_recording
1749470880000,2025-06-09T12:08:00Z,1573-1-1-002,,device_not_recording
1749470940000,2025-06-09T12:09:00Z,1573-1-1-002,,device_not_recording
1749471000000,2025-06-09T12:10:00Z,1573-1-1-002,,device_not_recording
1749471060000,2025-06-09T12:11:00Z,1573-1-1-002,,device_not_recording
1749471120000,2025-06-09T12:12:00Z,1573-1-1-002,,device_not_recording
1749471180000,2025-06-09T12:13:00Z,1573-1-1-002,,device_not_recording
1749471240000,2025-06-09T12:14:00Z,1573-1-1-002,,device_not_recording
1749471300000,2025-06-09T12:15:00Z,1573-1-1-002,,device_not_recording
1749471360000,2025-06-09T12:16:00Z,1573-1-1-002,,device_not_recording
1749471420000,2025-06-09T12:17:00Z,1573-1-1-002,,device_not_recording
1749471480000,2025-06-09T12:18:00Z,1573-1-1-002,,device_not_recording
1749471540000,2025-06-09T12:19:00Z,1573-1-1-002,,device_not_recording
1749471600000,2025-06-09T12:20:00Z,1573-1-1-002,,device_not_recording
1749471660000,2025-06-09T12:21:00Z,1573-1-1-002,,device_not_recording
1749471720000,2025-06-09T12:22:00Z,1573-1-1-002,,device_not_recording
1749471780000,2025-06-09T12:23:00Z,1573-1-1-002,,device_not_recording
1749471840000,2025-06-09T12:24:00Z,1573-1-1-002,,device_not_recording
1749471900000,2025-06-09T12:25:00Z,1573-1-1-002,,device_not_recording
1749471960000,2025-06-09T12:26:00Z,1573-1-1-002,,device_not_recording
1749472020000,2025-06-09T12:27:00Z,1573-1-1-002,,device_not_recording
1749472080000,2025-06-09T12:28:00Z,1573-1-1-002,,device_not_recording
1749472140000,2025-06-09T12:29:00Z,1573-1-1-002,,device_not_recording
1749472200000,2025-06-09T12:30:00Z,1573-1-1-002,,device_not_recording
1749472260000,2025-06-09T12:31:00Z,1573-1-1-002,,device_not_recording
1749472320000,2025-06-09T12:32:00Z,1573-1-1-002,,device_not_recording
1749472380000,2025-06-09T12:33:00Z,1573-1-1-002,,device_not_recording
1749472440000,2025-06-09T12:34:00Z,1573-1-1-002,,device_not_recording
1749472500000,2025-06-09T12:35:00Z,1573-1-1-002,,device_not_recording
1749472560000,2025-06-09T12:36:00Z,1573-1-1-002,,device_not_recording
1749472620000,2025-06-09T12:37:00Z,1573-1-1-002,,device_not_recording
1749472680000,2025-06-09T12:38:00Z,1573-1-1-002,,device_not_recording
1749472740000,2025-06-09T12:39:00Z,1573-1-1-002,,device_not_recording
1749472800000,2025-06-09T12:40:00Z,1573-1-1-002,,device_not_recording
1749472860000,2025-06-09T12:41:00Z,1573-1-1-002,,device_not_recording
1749472920000,2025-06-09T12:42:00Z,1573-1-1-002,,device_not_recording
1749472980000,2025-06-09T12:43:00Z,1573-1-1-002,,device_not_recording
1749473040000,2025-06-09T12:44:00Z,1573-1-1-002,,device_not_recording
1749473100000,2025-06-09T12:45:00Z,1573-1-1-002,,device_not_recording
1749473160000,2025-06-09T12:46:00Z,1573-1-1-002,,device_not_recording
1749473220000,2025-06-09T12:47:00Z,1573-1-1-002,,device_not_recording
1749473280000,2025-06-09T12:48:00Z,1573-1-1-002,,device_not_recording
1749473340000,2025-06-09T12:49:00Z,1573-1-1-002,,device_not_recording
1749473400000,2025-06-09T12:50:00Z,1573-1-1-002,,device_not_recording
1749473460000,2025-06-09T12:51:00Z,1573-1-1-002,,device_not_recording
1749473520000,2025-06-09T12:52:00Z,1573-1-1-002,,device_not_recording
1749473580000,2025-06-09T12:53:00Z,1573-1-1-002,,device_not_recording
1749473640000,2025-06-09T12:54:00Z,1573-1-1-002,,device_not_recording
1749473700000,2025-06-09T12:55:00Z,1573-1-1-002,,device_not_recording
1749473760000,2025-06-09T12:56:00Z,1573-1-1-002,,device_not_recording
