id_participant,task_type,sequence_number,timestamp,eda_value
1573-1-1-30,Reproduction,16,1749503332.61567,0.055568
1573-1-1-30,Reproduction,16,1749503332.865653,0.055261
1573-1-1-30,Reproduction,16,1749503333.115636,0.055495
1573-1-1-30,Reproduction,16,1749503333.365619,0.055641
1573-1-1-30,Reproduction,16,1749503333.615602,0.05548
1573-1-1-30,Reproduction,16,1749503333.865585,0.056593
1573-1-1-30,Reproduction,16,1749503334.115568,0.056651
1573-1-1-30,Reproduction,16,1749503334.365551,0.055173
1573-1-1-30,Reproduction,16,1749503334.615535,0.056095
1573-1-1-30,Reproduction,16,1749503334.865518,0.05507
1573-1-1-30,Reproduction,16,1749503335.115501,0.055905
1573-1-1-30,Reproduction,16,1749503335.365484,0.0551
1573-1-1-30,Reproduction,16,1749503335.615467,0.054529
1573-1-1-30,Reproduction,16,1749503335.86545,0.054909
1573-1-1-30,Reproduction,16,1749503336.115433,0.05627
1573-1-1-30,Reproduction,16,1749503336.365416,0.056095
1573-1-1-30,Reproduction,16,1749503336.615399,0.05769
1573-1-1-30,Reproduction,16,1749503336.865382,0.055524
1573-1-1-30,Reproduction,16,1749503337.115366,0.056812
1573-1-1-30,Reproduction,16,1749503337.365349,0.05589
1573-1-1-30,Reproduction,16,1749503337.615332,0.056915
1573-1-1-30,Reproduction,16,1749503337.865315,0.057602
1573-1-1-30,Reproduction,16,1749503338.115298,0.057266
1573-1-1-30,Reproduction,16,1749503338.365281,0.057851
1573-1-1-30,Reproduction,16,1749503338.615264,0.056446
1573-1-1-30,Reproduction,16,1749503338.865247,0.055948
1573-1-1-30,Reproduction,16,1749503339.11523,0.056051
1573-1-1-30,Reproduction,16,1749503339.365213,0.056768
1573-1-1-30,Reproduction,16,1749503339.615196,0.055217
1573-1-1-30,Reproduction,16,1749503339.86518,0.056885
1573-1-1-30,Reproduction,17,1749503618.59634,0.052172
1573-1-1-30,Reproduction,17,1749503618.846323,0.053797
1573-1-1-30,Reproduction,17,1749503619.096306,0.05365
1573-1-1-30,Reproduction,17,1749503619.346289,0.052948
1573-1-1-30,Reproduction,17,1749503619.596272,0.052113
1573-1-1-30,Reproduction,17,1749503619.846255,0.053197
1573-1-1-30,Reproduction,17,1749503620.096238,0.053782
1573-1-1-30,Reproduction,17,1749503620.346221,0.054294
1573-1-1-30,Reproduction,17,1749503620.596205,0.054163
1573-1-1-30,Reproduction,17,1749503620.846188,0.053563
1573-1-1-30,Reproduction,17,1749503621.096171,0.051499
1573-1-1-30,Reproduction,17,1749503621.346154,0.051689
1573-1-1-30,Reproduction,17,1749503621.596137,0.052274
1573-1-1-30,Reproduction,17,1749503621.84612,0.05286
1573-1-1-30,Reproduction,17,1749503622.096103,0.052772
1573-1-1-30,Reproduction,17,1749503622.346086,0.052699
1573-1-1-30,Reproduction,17,1749503622.596069,0.052611
1573-1-1-30,Reproduction,17,1749503622.846052,0.053489
1573-1-1-30,Reproduction,17,1749503623.096036,0.052962
1573-1-1-30,Reproduction,17,1749503623.346019,0.054426
1573-1-1-30,Reproduction,17,1749503623.596002,0.054382
1573-1-1-30,Reproduction,17,1749503623.845985,0.054558
1573-1-1-30,Reproduction,17,1749503624.095968,0.05428
1573-1-1-30,Reproduction,17,1749503624.345951,0.054412
1573-1-1-30,Reproduction,17,1749503624.595934,0.054865
1573-1-1-30,Reproduction,17,1749503624.845917,0.055217
1573-1-1-30,Reproduction,17,1749503625.095901,0.054631
1573-1-1-30,Reproduction,17,1749503625.345884,0.05608
1573-1-1-30,Reproduction,17,1749503625.595867,0.055875
1573-1-1-30,Reproduction,17,1749503625.84585,0.055422
1573-1-1-30,Reproduction,17,1749503626.095833,0.056827
1573-1-1-30,Reproduction,17,1749503626.345816,0.05589
1573-1-1-30,Reproduction,17,1749503626.595799,0.055802
1573-1-1-30,Reproduction,17,1749503626.845782,0.054587
1573-1-1-30,Reproduction,17,1749503627.095765,0.055465
1573-1-1-30,Reproduction,17,1749503627.345748,0.055934
1573-1-1-30,Reproduction,17,1749503627.595731,0.055861
1573-1-1-30,Reproduction,17,1749503627.845715,0.054207
1573-1-1-30,Reproduction,17,1749503628.095698,0.054895
1573-1-1-30,Reproduction,17,1749503628.345681,0.05406
1573-1-1-30,Reproduction,17,1749503628.595664,0.054851
1573-1-1-30,Reproduction,17,1749503628.845647,0.054748
1573-1-1-30,Reproduction,17,1749503629.09563,0.054616
1573-1-1-30,Reproduction,17,1749503629.345613,0.055905
1573-1-1-30,Reproduction,17,1749503629.595596,0.055509
1573-1-1-30,Reproduction,17,1749503629.845579,0.054807
1573-1-1-30,Reproduction,17,1749503630.095562,0.055129
1573-1-1-30,Reproduction,17,1749503630.345546,0.055143
1573-1-1-30,Reproduction,17,1749503630.595529,0.055231
1573-1-1-30,Reproduction,17,1749503630.845512,0.054675
1573-1-1-30,Reproduction,17,1749503631.095495,0.054499
1573-1-1-30,Reproduction,17,1749503631.345478,0.055436
1573-1-1-30,Reproduction,17,1749503631.595461,0.05589
1573-1-1-30,Reproduction,17,1749503631.845444,0.055875
1573-1-1-30,Reproduction,18,1749503305.117528,0.055085
1573-1-1-30,Reproduction,18,1749503305.367512,0.054631
1573-1-1-30,Reproduction,18,1749503305.617495,0.054734
1573-1-1-30,Reproduction,18,1749503305.867478,0.055085
1573-1-1-30,Reproduction,18,1749503306.117461,0.05589
1573-1-1-30,Reproduction,18,1749503306.367444,0.053548
1573-1-1-30,Reproduction,18,1749503306.617427,0.053665
1573-1-1-30,Reproduction,18,1749503306.86741,0.054338
1573-1-1-30,Reproduction,18,1749503307.117393,0.053241
1573-1-1-30,Reproduction,18,1749503307.367376,0.053782
1573-1-1-30,Reproduction,18,1749503307.617359,0.053241
1573-1-1-30,Reproduction,18,1749503307.867342,0.053197
1573-1-1-30,Reproduction,18,1749503308.117326,0.054909
1573-1-1-30,Reproduction,18,1749503308.367309,0.055246
1573-1-1-30,Reproduction,18,1749503308.617292,0.054119
1573-1-1-30,Reproduction,18,1749503308.867275,0.054207
1573-1-1-30,Reproduction,18,1749503309.117258,0.055319
1573-1-1-30,Reproduction,18,1749503309.367241,0.05466
1573-1-1-30,Reproduction,18,1749503309.617224,0.055509
1573-1-1-30,Reproduction,18,1749503309.867207,0.054573
1573-1-1-30,Reproduction,18,1749503310.11719,0.056373
1573-1-1-30,Reproduction,18,1749503310.367173,0.05649
1573-1-1-30,Reproduction,18,1749503310.617157,0.056915
1573-1-1-30,Reproduction,18,1749503310.86714,0.054924
1573-1-1-30,Reproduction,18,1749503311.117123,0.056724
1573-1-1-30,Reproduction,18,1749503311.367106,0.054075
1573-1-1-30,Reproduction,18,1749503311.617089,0.054251
1573-1-1-30,Reproduction,18,1749503311.867072,0.054324
1573-1-1-30,Reproduction,18,1749503312.117055,0.056139
1573-1-1-30,Reproduction,18,1749503312.367038,0.055348
1573-1-1-30,Reproduction,18,1749503312.617021,0.055217
1573-1-1-30,Reproduction,18,1749503312.867005,0.055934
1573-1-1-30,Reproduction,18,1749503313.116988,0.056856
1573-1-1-30,Reproduction,18,1749503313.366971,0.05608
1573-1-1-30,Reproduction,18,1749503313.616954,0.055129
1573-1-1-30,Reproduction,18,1749503313.866937,0.055846
1573-1-1-30,Reproduction,18,1749503314.11692,0.055919
1573-1-1-30,Reproduction,18,1749503314.366903,0.056739
1573-1-1-30,Reproduction,18,1749503314.616886,0.055831
1573-1-1-30,Reproduction,18,1749503314.866869,0.055948
1573-1-1-30,Reproduction,18,1749503315.116853,0.055934
1573-1-1-30,Reproduction,18,1749503315.366836,0.055831
1573-1-1-30,Reproduction,18,1749503315.616819,0.056988
1573-1-1-30,Reproduction,18,1749503315.866802,0.055963
1573-1-1-30,Reproduction,18,1749503316.116785,0.054631
1573-1-1-30,Reproduction,18,1749503316.366768,0.055304
1573-1-1-30,Reproduction,18,1749503316.616751,0.054514
1573-1-1-30,Reproduction,18,1749503316.866734,0.054353
1573-1-1-30,Reproduction,18,1749503317.116717,0.055143
1573-1-1-30,Reproduction,18,1749503317.3667,0.05548
1573-1-1-30,Reproduction,18,1749503317.616683,0.057295
1573-1-1-30,Reproduction,18,1749503317.866667,0.05589
1573-1-1-30,Reproduction,18,1749503318.11665,0.057705
1573-1-1-30,Reproduction,18,1749503318.366633,0.057046
1573-1-1-30,Reproduction,18,1749503318.616616,0.056739
1573-1-1-30,Reproduction,19,1749503502.354197,0.053241
1573-1-1-30,Reproduction,19,1749503502.60418,0.054924
1573-1-1-30,Reproduction,19,1749503502.854163,0.05488
1573-1-1-30,Reproduction,19,1749503503.104146,0.055451
1573-1-1-30,Reproduction,19,1749503503.354129,0.054207
1573-1-1-30,Reproduction,19,1749503503.604112,0.054836
1573-1-1-30,Reproduction,19,1749503503.854095,0.055217
1573-1-1-30,Reproduction,19,1749503504.104079,0.054748
1573-1-1-30,Reproduction,19,1749503504.354062,0.054865
1573-1-1-30,Reproduction,19,1749503504.604045,0.055978
1573-1-1-30,Reproduction,19,1749503504.854028,0.054836
1573-1-1-30,Reproduction,19,1749503505.104011,0.055568
1573-1-1-30,Reproduction,19,1749503505.353994,0.054763
1573-1-1-30,Reproduction,19,1749503505.603977,0.053929
1573-1-1-30,Reproduction,19,1749503505.85396,0.053299
1573-1-1-30,Reproduction,19,1749503506.103943,0.054002
1573-1-1-30,Reproduction,19,1749503506.353926,0.052772
1573-1-1-30,Reproduction,19,1749503506.603909,0.05308
1573-1-1-30,Reproduction,19,1749503506.853893,0.054719
1573-1-1-30,Reproduction,19,1749503507.103876,0.053972
1573-1-1-30,Reproduction,19,1749503507.353859,0.054953
1573-1-1-30,Reproduction,19,1749503507.603842,0.054002
1573-1-1-30,Reproduction,19,1749503507.853825,0.053372
1573-1-1-30,Reproduction,19,1749503508.103808,0.05469
1573-1-1-30,Reproduction,19,1749503508.353791,0.055202
1573-1-1-30,Reproduction,19,1749503508.603774,0.0551
1573-1-1-30,Reproduction,19,1749503508.853757,0.055217
1573-1-1-30,Reproduction,19,1749503509.10374,0.054777
1573-1-1-30,Reproduction,19,1749503509.353724,0.055202
1573-1-1-30,Reproduction,19,1749503509.603707,0.053914
1573-1-1-30,Reproduction,19,1749503509.85369,0.052977
1573-1-1-30,Reproduction,19,1749503510.103673,0.053006
1573-1-1-30,Reproduction,19,1749503510.353656,0.054543
1573-1-1-30,Reproduction,19,1749503510.603639,0.054177
1573-1-1-30,Reproduction,19,1749503510.853622,0.054734
1573-1-1-30,Reproduction,19,1749503511.103605,0.054309
1573-1-1-30,Reproduction,19,1749503511.353589,0.055275
1573-1-1-30,Reproduction,19,1749503511.603572,0.054543
1573-1-1-30,Reproduction,19,1749503511.853555,0.056622
1573-1-1-30,Reproduction,19,1749503512.103538,0.056505
1573-1-1-30,Reproduction,19,1749503512.353521,0.054558
1573-1-1-30,Reproduction,19,1749503512.603504,0.055261
1573-1-1-30,Reproduction,19,1749503512.853487,0.055626
1573-1-1-30,Reproduction,19,1749503513.10347,0.055056
1573-1-1-30,Reproduction,19,1749503513.353453,0.054616
1573-1-1-30,Reproduction,19,1749503513.603436,0.054763
1573-1-1-30,Reproduction,19,1749503513.85342,0.055231
1573-1-1-30,Reproduction,19,1749503514.103403,0.05488
1573-1-1-30,Reproduction,19,1749503514.353386,0.054499
1573-1-1-30,Reproduction,19,1749503514.603369,0.056417
1573-1-1-30,Reproduction,19,1749503514.853352,0.054294
1573-1-1-30,Reproduction,19,1749503515.103335,0.054163
1573-1-1-30,Reproduction,19,1749503515.353318,0.053943
1573-1-1-30,Reproduction,19,1749503515.603301,0.054573
1573-1-1-30,Reproduction,20,1749503278.869303,0.055261
1573-1-1-30,Reproduction,20,1749503279.119286,0.056373
1573-1-1-30,Reproduction,20,1749503279.369269,0.057076
1573-1-1-30,Reproduction,20,1749503279.619252,0.056915
1573-1-1-30,Reproduction,20,1749503279.869235,0.057456
1573-1-1-30,Reproduction,20,1749503280.119218,0.056095
1573-1-1-30,Reproduction,20,1749503280.369201,0.055524
1573-1-1-30,Reproduction,20,1749503280.619184,0.054382
1573-1-1-30,Reproduction,20,1749503280.869167,0.055348
1573-1-1-30,Reproduction,20,1749503281.11915,0.056563
1573-1-1-30,Reproduction,20,1749503281.369133,0.056461
1573-1-1-30,Reproduction,20,1749503281.619117,0.057383
1573-1-1-30,Reproduction,20,1749503281.8691,0.055729
1573-1-1-30,Reproduction,20,1749503282.119083,0.056461
1573-1-1-30,Reproduction,20,1749503282.369066,0.057339
1573-1-1-30,Reproduction,20,1749503282.619049,0.05649
1573-1-1-30,Reproduction,20,1749503282.869032,0.057471
1573-1-1-30,Reproduction,20,1749503283.119015,0.057544
1573-1-1-30,Reproduction,20,1749503283.368998,0.056432
1573-1-1-30,Reproduction,20,1749503283.618981,0.05668
1573-1-1-30,Reproduction,20,1749503283.868964,0.056666
1573-1-1-30,Reproduction,20,1749503284.118948,0.056505
1573-1-1-30,Reproduction,20,1749503284.368931,0.056124
1573-1-1-30,Reproduction,20,1749503284.618914,0.056505
1573-1-1-30,Reproduction,20,1749503284.868897,0.055553
1573-1-1-30,Reproduction,20,1749503285.11888,0.055919
1573-1-1-30,Reproduction,20,1749503285.368863,0.05589
1573-1-1-30,Reproduction,20,1749503285.618846,0.055524
1573-1-1-30,Reproduction,20,1749503285.868829,0.057427
1573-1-1-30,Reproduction,20,1749503286.118813,0.055085
1573-1-1-30,Reproduction,20,1749503286.368796,0.056388
1573-1-1-30,Reproduction,20,1749503286.618779,0.056827
1573-1-1-30,Reproduction,20,1749503286.868762,0.055685
1573-1-1-30,Reproduction,20,1749503287.118745,0.056461
1573-1-1-30,Reproduction,20,1749503287.368728,0.055158
1573-1-1-30,Reproduction,20,1749503287.618711,0.056095
1573-1-1-30,Reproduction,20,1749503287.868694,0.056417
1573-1-1-30,Reproduction,20,1749503288.118677,0.05488
1573-1-1-30,Reproduction,20,1749503288.36866,0.055729
1573-1-1-30,Reproduction,20,1749503288.618644,0.055231
1573-1-1-30,Reproduction,20,1749503288.868627,0.05488
1573-1-1-30,Reproduction,20,1749503289.11861,0.054309
1573-1-1-30,Reproduction,20,1749503289.368593,0.055465
1573-1-1-30,Reproduction,20,1749503289.618576,0.055261
1573-1-1-30,Reproduction,20,1749503289.868559,0.055905
1573-1-1-30,Reproduction,20,1749503290.118542,0.056329
1573-1-1-30,Reproduction,20,1749503290.368525,0.055685
1573-1-1-30,Reproduction,20,1749503290.618508,0.054821
1573-1-1-30,Reproduction,20,1749503290.868491,0.054851
1573-1-1-30,Reproduction,20,1749503291.118474,0.054251
1573-1-1-30,Reproduction,20,1749503291.368458,0.054104
1573-1-1-30,Reproduction,20,1749503291.618441,0.055012
1573-1-1-30,Reproduction,20,1749503291.868424,0.05548
1573-1-1-30,Reproduction,20,1749503292.118407,0.056958
1573-1-1-30,Reproduction,20,1749503292.36839,0.0551
1573-1-1-30,Reproduction,21,1749503521.852879,0.055861
1573-1-1-30,Reproduction,21,1749503522.102862,0.054836
1573-1-1-30,Reproduction,21,1749503522.352845,0.055246
1573-1-1-30,Reproduction,21,1749503522.602828,0.054397
1573-1-1-30,Reproduction,21,1749503522.852811,0.053006
1573-1-1-30,Reproduction,21,1749503523.102794,0.053372
1573-1-1-30,Reproduction,21,1749503523.352777,0.052962
1573-1-1-30,Reproduction,21,1749503523.602761,0.053284
1573-1-1-30,Reproduction,21,1749503523.852744,0.053665
1573-1-1-30,Reproduction,21,1749503524.102727,0.05428
1573-1-1-30,Reproduction,21,1749503524.35271,0.054865
1573-1-1-30,Reproduction,21,1749503524.602693,0.054309
1573-1-1-30,Reproduction,21,1749503524.852676,0.054265
1573-1-1-30,Reproduction,21,1749503525.102659,0.054368
1573-1-1-30,Reproduction,21,1749503525.352642,0.054529
1573-1-1-30,Reproduction,21,1749503525.602625,0.054514
1573-1-1-30,Reproduction,21,1749503525.852608,0.054851
1573-1-1-30,Reproduction,21,1749503526.102592,0.055304
1573-1-1-30,Reproduction,21,1749503526.352575,0.054514
1573-1-1-30,Reproduction,21,1749503526.602558,0.054338
1573-1-1-30,Reproduction,21,1749503526.852541,0.054836
1573-1-1-30,Reproduction,21,1749503527.102524,0.053577
1573-1-1-30,Reproduction,21,1749503527.352507,0.054133
1573-1-1-30,Reproduction,21,1749503527.60249,0.054353
1573-1-1-30,Reproduction,21,1749503527.852473,0.054294
1573-1-1-30,Reproduction,21,1749503528.102456,0.055217
1573-1-1-30,Reproduction,21,1749503528.352439,0.054529
1573-1-1-30,Reproduction,21,1749503528.602423,0.054895
1573-1-1-30,Reproduction,21,1749503528.852406,0.054909
1573-1-1-30,Reproduction,21,1749503529.102389,0.05428
1573-1-1-30,Reproduction,21,1749503529.352372,0.055026
1573-1-1-30,Reproduction,21,1749503529.602355,0.054968
1573-1-1-30,Reproduction,21,1749503529.852338,0.054163
1573-1-1-30,Reproduction,21,1749503530.102321,0.054324
1573-1-1-30,Reproduction,21,1749503530.352304,0.053416
1573-1-1-30,Reproduction,21,1749503530.602288,0.055568
1573-1-1-30,Reproduction,21,1749503530.852271,0.056036
1573-1-1-30,Reproduction,21,1749503531.102254,0.055846
1573-1-1-30,Reproduction,21,1749503531.352237,0.056124
1573-1-1-30,Reproduction,21,1749503531.60222,0.057017
1573-1-1-30,Reproduction,21,1749503531.852203,0.055861
1573-1-1-30,Reproduction,21,1749503532.102186,0.05466
1573-1-1-30,Reproduction,21,1749503532.352169,0.056036
1573-1-1-30,Reproduction,21,1749503532.602152,0.055436
1573-1-1-30,Reproduction,21,1749503532.852135,0.054485
1573-1-1-30,Reproduction,21,1749503533.102118,0.055626
1573-1-1-30,Reproduction,21,1749503533.352102,0.054382
1573-1-1-30,Reproduction,21,1749503533.602085,0.0551
1573-1-1-30,Reproduction,21,1749503533.852068,0.05589
1573-1-1-30,Reproduction,21,1749503534.102051,0.054807
1573-1-1-30,Reproduction,21,1749503534.352034,0.054865
1573-1-1-30,Reproduction,21,1749503534.602017,0.054851
1573-1-1-30,Reproduction,21,1749503534.852,0.055436
1573-1-1-30,Reproduction,21,1749503535.101983,0.053972
1573-1-1-30,Reproduction,22,1749503220.373256,0.05428
1573-1-1-30,Reproduction,22,1749503220.62324,0.054514
1573-1-1-30,Reproduction,22,1749503220.873223,0.054309
1573-1-1-30,Reproduction,22,1749503221.123206,0.053929
1573-1-1-30,Reproduction,22,1749503221.373189,0.054002
1573-1-1-30,Reproduction,22,1749503221.623172,0.05327
1573-1-1-30,Reproduction,22,1749503221.873155,0.054251
1573-1-1-30,Reproduction,22,1749503222.123138,0.054338
1573-1-1-30,Reproduction,22,1749503222.373121,0.054616
1573-1-1-30,Reproduction,22,1749503222.623104,0.054807
1573-1-1-30,Reproduction,22,1749503222.873087,0.055304
1573-1-1-30,Reproduction,22,1749503223.12307,0.055217
1573-1-1-30,Reproduction,22,1749503223.373054,0.054865
1573-1-1-30,Reproduction,22,1749503223.623037,0.055012
1573-1-1-30,Reproduction,22,1749503223.87302,0.054353
1573-1-1-30,Reproduction,22,1749503224.123003,0.055231
1573-1-1-30,Reproduction,22,1749503224.372986,0.054631
1573-1-1-30,Reproduction,22,1749503224.622969,0.054836
1573-1-1-30,Reproduction,22,1749503224.872952,0.054499
1573-1-1-30,Reproduction,22,1749503225.122935,0.054953
1573-1-1-30,Reproduction,22,1749503225.372918,0.05409
1573-1-1-30,Reproduction,22,1749503225.622901,0.053636
1573-1-1-30,Reproduction,22,1749503225.872885,0.054646
1573-1-1-30,Reproduction,22,1749503226.122868,0.052933
1573-1-1-30,Reproduction,22,1749503226.372851,0.054236
1573-1-1-30,Reproduction,22,1749503226.622834,0.054704
1573-1-1-30,Reproduction,22,1749503226.872817,0.053036
1573-1-1-30,Reproduction,22,1749503227.1228,0.055202
1573-1-1-30,Reproduction,22,1749503227.372783,0.05447
1573-1-1-30,Reproduction,22,1749503227.622766,0.054016
1573-1-1-30,Reproduction,22,1749503227.872749,0.054251
1573-1-1-30,Reproduction,22,1749503228.122733,0.055114
1573-1-1-30,Reproduction,22,1749503228.372716,0.054895
1573-1-1-30,Reproduction,22,1749503228.622699,0.054543
1573-1-1-30,Reproduction,22,1749503228.872682,0.05368
1573-1-1-30,Reproduction,22,1749503229.122665,0.055158
1573-1-1-30,Reproduction,22,1749503229.372648,0.054338
1573-1-1-30,Reproduction,22,1749503229.622631,0.055875
1573-1-1-30,Reproduction,22,1749503229.872614,0.054251
1573-1-1-30,Reproduction,22,1749503230.122597,0.055583
1573-1-1-30,Reproduction,22,1749503230.372581,0.054865
1573-1-1-30,Reproduction,22,1749503230.622564,0.054573
1573-1-1-30,Reproduction,22,1749503230.872547,0.055656
1573-1-1-30,Reproduction,22,1749503231.12253,0.055744
1573-1-1-30,Reproduction,22,1749503231.372513,0.055231
1573-1-1-30,Reproduction,22,1749503231.622496,0.056988
1573-1-1-30,Reproduction,22,1749503231.872479,0.055026
1573-1-1-30,Reproduction,22,1749503232.122462,0.054909
1573-1-1-30,Reproduction,22,1749503232.372445,0.055246
1573-1-1-30,Reproduction,22,1749503232.622428,0.054968
1573-1-1-30,Reproduction,22,1749503232.872411,0.054324
1573-1-1-30,Reproduction,22,1749503233.122395,0.055158
1573-1-1-30,Reproduction,22,1749503233.372378,0.055114
1573-1-1-30,Reproduction,22,1749503233.622361,0.054163
1573-1-1-30,Reproduction,23,1749503567.599787,0.053563
1573-1-1-30,Reproduction,23,1749503567.84977,0.055143
1573-1-1-30,Reproduction,23,1749503568.099753,0.05428
1573-1-1-30,Reproduction,23,1749503568.349736,0.054119
1573-1-1-30,Reproduction,23,1749503568.599719,0.05469
1573-1-1-30,Reproduction,23,1749503568.849702,0.055158
1573-1-1-30,Reproduction,23,1749503569.099685,0.055026
1573-1-1-30,Reproduction,23,1749503569.349669,0.054499
1573-1-1-30,Reproduction,23,1749503569.599652,0.054968
1573-1-1-30,Reproduction,23,1749503569.849635,0.05668
1573-1-1-30,Reproduction,23,1749503570.099618,0.05488
1573-1-1-30,Reproduction,23,1749503570.349601,0.056651
1573-1-1-30,Reproduction,23,1749503570.599584,0.054675
1573-1-1-30,Reproduction,23,1749503570.849567,0.055261
1573-1-1-30,Reproduction,23,1749503571.09955,0.054924
1573-1-1-30,Reproduction,23,1749503571.349533,0.055509
1573-1-1-30,Reproduction,23,1749503571.599516,0.055319
1573-1-1-30,Reproduction,23,1749503571.849499,0.054046
1573-1-1-30,Reproduction,23,1749503572.099483,0.054002
1573-1-1-30,Reproduction,23,1749503572.349466,0.054265
1573-1-1-30,Reproduction,23,1749503572.599449,0.054338
1573-1-1-30,Reproduction,23,1749503572.849432,0.05346
1573-1-1-30,Reproduction,23,1749503573.099415,0.054573
1573-1-1-30,Reproduction,23,1749503573.349398,0.054324
1573-1-1-30,Reproduction,23,1749503573.599381,0.054236
1573-1-1-30,Reproduction,23,1749503573.849364,0.053972
1573-1-1-30,Reproduction,23,1749503574.099347,0.055217
1573-1-1-30,Reproduction,23,1749503574.34933,0.053811
1573-1-1-30,Reproduction,23,1749503574.599313,0.054294
1573-1-1-30,Reproduction,23,1749503574.849297,0.054529
1573-1-1-30,Reproduction,23,1749503575.09928,0.054953
1573-1-1-30,Reproduction,23,1749503575.349263,0.054646
1573-1-1-30,Reproduction,23,1749503575.599246,0.054865
1573-1-1-30,Reproduction,23,1749503575.849229,0.054748
1573-1-1-30,Reproduction,23,1749503576.099212,0.053299
1573-1-1-30,Reproduction,23,1749503576.349195,0.05406
1573-1-1-30,Reproduction,23,1749503576.599178,0.053753
1573-1-1-30,Reproduction,23,1749503576.849162,0.052904
1573-1-1-30,Reproduction,23,1749503577.099145,0.053972
1573-1-1-30,Reproduction,23,1749503577.349128,0.053284
1573-1-1-30,Reproduction,23,1749503577.599111,0.054587
1573-1-1-30,Reproduction,23,1749503577.849094,0.054763
1573-1-1-30,Reproduction,23,1749503578.099077,0.05466
1573-1-1-30,Reproduction,23,1749503578.34906,0.054543
1573-1-1-30,Reproduction,23,1749503578.599043,0.05387
1573-1-1-30,Reproduction,23,1749503578.849026,0.053606
1573-1-1-30,Reproduction,23,1749503579.09901,0.0551
1573-1-1-30,Reproduction,23,1749503579.348993,0.054412
1573-1-1-30,Reproduction,23,1749503579.598976,0.053943
1573-1-1-30,Reproduction,23,1749503579.848959,0.053402
1573-1-1-30,Reproduction,23,1749503580.098942,0.05368
1573-1-1-30,Reproduction,23,1749503580.348925,0.05406
1573-1-1-30,Reproduction,23,1749503580.598908,0.052919
1573-1-1-30,Reproduction,23,1749503580.848891,0.053621
1573-1-1-30,Reproduction,24,1749503541.601544,0.055875
1573-1-1-30,Reproduction,24,1749503541.851527,0.054938
1573-1-1-30,Reproduction,24,1749503542.10151,0.054982
1573-1-1-30,Reproduction,24,1749503542.351493,0.0557
1573-1-1-30,Reproduction,24,1749503542.601476,0.055275
1573-1-1-30,Reproduction,24,1749503542.85146,0.055744
1573-1-1-30,Reproduction,24,1749503543.101443,0.055934
1573-1-1-30,Reproduction,24,1749503543.351426,0.054397
1573-1-1-30,Reproduction,24,1749503543.601409,0.054792
1573-1-1-30,Reproduction,24,1749503543.851392,0.055231
1573-1-1-30,Reproduction,24,1749503544.101375,0.054748
1573-1-1-30,Reproduction,24,1749503544.351358,0.054587
1573-1-1-30,Reproduction,24,1749503544.601341,0.055465
1573-1-1-30,Reproduction,24,1749503544.851324,0.054968
1573-1-1-30,Reproduction,24,1749503545.101307,0.054821
1573-1-1-30,Reproduction,24,1749503545.35129,0.054616
1573-1-1-30,Reproduction,24,1749503545.601274,0.05447
1573-1-1-30,Reproduction,24,1749503545.851257,0.0563
1573-1-1-30,Reproduction,24,1749503546.10124,0.055919
1573-1-1-30,Reproduction,24,1749503546.351223,0.054499
1573-1-1-30,Reproduction,24,1749503546.601206,0.054499
1573-1-1-30,Reproduction,24,1749503546.851189,0.05447
1573-1-1-30,Reproduction,24,1749503547.101172,0.054704
1573-1-1-30,Reproduction,24,1749503547.351155,0.054426
1573-1-1-30,Reproduction,24,1749503547.601138,0.055275
1573-1-1-30,Reproduction,24,1749503547.851122,0.054602
1573-1-1-30,Reproduction,24,1749503548.101105,0.056958
1573-1-1-30,Reproduction,24,1749503548.351088,0.057178
1573-1-1-30,Reproduction,24,1749503548.601071,0.055831
1573-1-1-30,Reproduction,24,1749503548.851054,0.055539
1573-1-1-30,Reproduction,24,1749503549.101037,0.054851
1573-1-1-30,Reproduction,24,1749503549.35102,0.055143
1573-1-1-30,Reproduction,24,1749503549.601003,0.055465
1573-1-1-30,Reproduction,24,1749503549.850986,0.054997
1573-1-1-30,Reproduction,24,1749503550.10097,0.056988
1573-1-1-30,Reproduction,24,1749503550.350953,0.055495
1573-1-1-30,Reproduction,24,1749503550.600936,0.055861
1573-1-1-30,Reproduction,24,1749503550.850919,0.056505
1573-1-1-30,Reproduction,24,1749503551.100902,0.055758
1573-1-1-30,Reproduction,24,1749503551.350885,0.055334
1573-1-1-30,Reproduction,24,1749503551.600868,0.055934
1573-1-1-30,Reproduction,24,1749503551.850851,0.056973
1573-1-1-30,Reproduction,24,1749503552.100834,0.056519
1573-1-1-30,Reproduction,24,1749503552.350817,0.056402
1573-1-1-30,Reproduction,24,1749503552.600801,0.056124
1573-1-1-30,Reproduction,24,1749503552.850784,0.055831
1573-1-1-30,Reproduction,24,1749503553.100767,0.057602
1573-1-1-30,Reproduction,24,1749503553.35075,0.056988
1573-1-1-30,Reproduction,24,1749503553.600733,0.054836
1573-1-1-30,Reproduction,24,1749503553.850716,0.055919
1573-1-1-30,Reproduction,24,1749503554.100699,0.055656
1573-1-1-30,Reproduction,24,1749503554.350682,0.055085
1573-1-1-30,Reproduction,24,1749503554.600665,0.05406
1573-1-1-30,Reproduction,24,1749503554.850648,0.055217
1573-1-1-30,Reproduction,24,1749503555.100631,0.055787
