+id_participant,task_type,numero_sequence,time_beginning,midi_file
+b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,5,1721664306.4794302,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+b87b6b8e8ad9b1361efb6611dc592415991a8146a3814e64fd890e5b4f31e201,Reproduction,15,1721664340.1210613,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,23,1721031039.5064223,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,24,1721031070.090016,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,17,1721031095.7568803,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,25,1721031115.0584712,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,13,1721031153.6925807,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,3,1721031168.7439156,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,21,1721031186.0617025,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,26,1721031200.9869218,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,7,1721031218.787649,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,15,1721031240.4615767,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,20,1721031255.264913,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,2,1721031280.935798,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,16,1721031301.1406958,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,10,1721031322.259519,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,8,1721031337.1400335,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,12,1721031358.6480584,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,4,1721031374.1217904,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,14,1721031395.0434363,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,18,1721031416.752146,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,6,1721031435.0561736,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,19,1721031452.2382534,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,11,1721031473.666466,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,5,1721031490.732019,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,9,1721031513.4358509,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,22,1721031530.5818634,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Perception,1,1721031545.3321056,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,12,1721031835.971681,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,14,1721031875.5370889,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,15,1721031908.627509,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,19,1721031946.4524992,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,4,1721031979.7985148,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,6,1721032015.0662284,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,7,1721032052.5972679,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,1,1721032086.0246077,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,22,1721032119.2192457,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,26,1721032151.5433214,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,2,1721032187.6427896,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,9,1721032220.2357006,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,24,1721032253.0024817,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,8,1721032311.0505228,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,23,1721032344.9648027,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,3,1721032377.8480644,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,25,1721032410.6783876,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,18,1721032443.5698798,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,10,1721032480.6491945,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,17,1721032519.6648152,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,16,1721032551.979338,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,21,1721032585.118743,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,5,1721032618.0114913,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,13,1721032651.0031168,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,20,1721032685.447478,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+ca4fb3ad4d8e27fc5f4a12f5509b37255284c27abd63a8b4e025909044fd6001,Reproduction,11,1721032718.0161033,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,5,1720981655.9256835,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,4,1720981680.930266,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,23,1720981703.119472,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,3,1720981725.9019446,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,8,1720981762.383263,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,21,1720981782.6075475,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,11,1720981801.5707555,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,20,1720981849.801691,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,25,1720981868.442832,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,10,1720981920.5623775,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,18,1720981935.856421,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,24,1720981957.114513,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,2,1720981983.3718193,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,15,1720982005.0497098,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,13,1720982024.0120094,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,17,1720982053.5200574,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,7,1720982071.0451183,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,6,1720982099.33733,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,1,1720982121.2114978,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,9,1720982136.1080394,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,19,1720982163.3478563,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,14,1720982182.3279479,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,22,1720982197.1873758,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,12,1720982215.8460617,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,16,1720982236.9229374,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Perception,26,1720982258.47524,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,13,1720982433.1169078,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,23,1720982477.107379,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,20,1720982514.0406044,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,5,1720982547.7341888,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,10,1720982590.2847764,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,11,1720982623.4155033,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,18,1720982658.260752,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,12,1720982691.4499037,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,1,1720982730.7386117,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,17,1720982764.3094656,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,14,1720982798.6728003,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,8,1720982831.8091598,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,26,1720982865.0282638,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,3,1720982898.7954483,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,16,1720982942.826049,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,15,1720982976.4139056,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,7,1720983009.8787608,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,19,1720983042.5146966,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,25,1720983076.968105,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,4,1720983111.0306568,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,22,1720983147.747542,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,24,1720983180.5937507,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,21,1720983213.688051,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,2,1720983247.5919116,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,9,1720983297.3005366,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+cb77b4d4472df8c04b120687037dd2e8b242c6d7d97bc495b053bf19541a82e5,Reproduction,6,1720983333.008152,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,21,1749490802.217194,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero21.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,22,1749490827.718,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero22.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,6,1749490845.334676,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,17,1749490963.848873,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero17.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,25,1749491025.8530502,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero25.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,3,1749491044.463567,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,4,1749491063.386807,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero4.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,24,1749491089.652465,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,23,1749491107.5723739,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero23.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,15,1749491130.2630005,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,14,1749491169.241066,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,1,1749491185.2094684,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero1.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,13,1749491206.8146646,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero13.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,19,1749491231.5995145,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero19.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,2,1749491255.7332425,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,8,1749491283.9517603,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero8.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,9,1749491299.2000809,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero9.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,26,1749491322.277985,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero26.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,16,1749491338.6288476,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero16.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,18,1749491356.1681595,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,10,1749491384.2544966,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero10.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,20,1749491428.1267655,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,11,1749491448.4881208,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,7,1749491463.7352057,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero7.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,5,1749491486.8786426,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Perception,12,1749491501.8604934,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,11,1749491624.4515238,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero11.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,15,1749491642.628818,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero15.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,5,1749491669.2477365,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero5.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,14,1749491686.9793844,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero14.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,24,1749491703.521742,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero24.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,3,1749491721.1059413,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero3.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,20,1749491741.1670182,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero20.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,12,1749491758.353301,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero12.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,2,1749491775.791314,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero2.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,18,1749491792.752055,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero18.mid
+ccd6c9483fac068f6ccec880a7ffa5aa7918596e326bc0e8223326fda47331c5,Reproduction,6,1749491821.824479,Travail antérieur/Projet/Sequence/SequenceRythme/SequenceNumero6.mid
